ColliderName,Samples,Time,Index,timeDiff
House_10,7,,14377,0.0892791748046875
Building_63,2,,14378,0.03372836112976074
Building_59,1,,14379,0.021823644638061523
NoHouse,1,,14380,0.021824359893798828
Building_68,1,,14381,0.022319555282592773
NoHouse,7,,14382,0.08878374099731445
Building_71,8,,14383,0.1225123405456543
Garage_86,2,,14384,0.04301714897155762
Building_71,2,,14385,0.033365488052368164
Garage_86,1,,14386,0.021825075149536133
Building_71,33,,14387,0.5644469261169434
Building_81,25,,14388,0.36604762077331543
NoHouse,11,,14389,0.2217116355895996
Building_64,1,,14390,0.021824121475219727
Building_68,4,,14391,0.05604839324951172
Building_64,5,,14392,0.06795144081115723
NoHouse,1,,14393,0.021824121475219727
TaskBuilding_9,1,,14394,0.021823883056640625
Building_62,1,,14395,0.011408090591430664
Building_63,10,,14396,0.1676476001739502
Building_62,3,,14397,0.03422379493713379
Building_63,1,,14398,0.011408090591430664
Building_62,6,,14399,0.06745624542236328
Building_61,2,,14400,0.022320032119750977
Building_62,6,,14401,0.10019159317016602
Building_61,1,,14402,0.011407852172851562
Building_62,2,,14403,0.0441434383392334
NoHouse,1,,14404,0.02281665802001953
Building_63,1,,14405,0.021824359893798828
NoHouse,13,,14406,0.22270488739013672
Building_63,1,,14407,0.021822690963745117
Building_61,1,,14408,0.010912179946899414
Building_60,1,,14409,0.01140737533569336
TaskBuilding_9,12,,14410,0.2217118740081787
Building_60,1,,14411,0.01140737533569336
TaskBuilding_9,1,,14412,0.01091313362121582
Building_60,1,,14413,0.01091146469116211
TaskBuilding_9,1,,14414,0.011407852172851562
Building_60,26,,14415,0.39977550506591797
NoHouse,46,,14416,0.7549118995666504
Building_59,1,,14417,0.01140737533569336
TaskBuilding_9,86,,14418,1.4656784534454346
Building_60,22,,14419,0.3333113193511963
TaskBuilding_9,2,,14420,0.03323221206665039
Building_60,7,,14421,0.10019135475158691
NoHouse,11,,14422,0.14483213424682617
Building_60,4,,14423,0.06646394729614258
TaskBuilding_9,1,,14424,0.022319555282592773
Building_60,24,,14425,0.46624040603637695
TaskBuilding_9,3,,14426,0.033231258392333984
Building_60,24,,14427,0.4315197467803955
NoHit,0.022319793701171875,,14428,
NoHouse,1,,14429,0.021823883056640625
Building_64,1,,14430,0.010912418365478516
NoHouse,13,,14431,0.14631962776184082
Building_64,17,,14432,0.300079345703125
Building_65,19,,14433,0.3323206901550293
Building_68,12,,14434,0.16615891456604004
Building_65,1,,14435,0.022320032119750977
NoHouse,37,,14436,0.7112624645233154
Building_58,2,,14437,0.021823644638061523
Building_59,1,,14438,0.011408805847167969
Building_60,1,,14439,0.010911941528320312
TaskBuilding_9,144,,14440,2.5167007446289062
Building_60,2,,14441,0.03521609306335449
TaskBuilding_9,8,,14442,0.11457586288452148
NoHouse,14,,14443,0.19988775253295898
TaskBuilding_9,10,,14444,0.13292789459228516
NoHouse,13,,14445,0.20038533210754395
TaskBuilding_9,52,,14446,0.7549097537994385
Building_60,2,,14447,0.034223318099975586
Building_59,12,,14448,0.19939208030700684
NoHouse,33,,14449,0.5108795166015625
Building_64,30,,14450,0.553534984588623
Building_65,2,,14451,0.04364728927612305
Building_64,7,,14452,0.1314404010772705
Building_65,3,,14453,0.03323245048522949
Building_66,1,,14454,0.01140737533569336
NoHouse,1,,14455,0.02232050895690918
Building_83,1,,14456,0.021823883056640625
NoHouse,1,,14457,0.010913372039794922
Building_83,2,,14458,0.03323054313659668
NoHouse,1,,14459,0.011904239654541016
Building_83,1,,14460,0.021823644638061523
NoHouse,4,,14461,0.06646370887756348
Building_83,1,,14462,0.011408090591430664
NoHouse,2,,14463,0.044640541076660156
Building_83,1,,14464,0.01091146469116211
NoHouse,2,,14465,0.022319793701171875
Building_83,1,,14466,0.02182459831237793
NoHouse,2,,14467,0.033727169036865234
Building_83,2,,14468,0.021824121475219727
NoHouse,3,,14469,0.047119855880737305
Building_83,1,,14470,0.021327495574951172
NoHouse,28,,14471,0.36604809761047363
Building_65,1,,14472,0.01091146469116211
Building_64,10,,14473,0.14334416389465332
NoHouse,17,,14474,0.28767991065979004
Building_64,9,,14475,0.14483213424682617
NoHouse,31,,14476,0.4374709129333496
Building_57,29,,14477,0.4667370319366455
NoHouse,85,,14478,1.3773891925811768
Building_64,15,,14479,0.25494384765625
NoHouse,173,,14480,2.6878201961517334
TaskBuilding_12,32,,14481,0.5103833675384521
NoHouse,140,,14482,2.2429091930389404
TaskBuilding_12,3,,14483,0.03372812271118164
NoHouse,5,,14484,0.053568124771118164
TaskBuilding_12,1,,14485,0.011407852172851562
NoHouse,4,,14486,0.05555152893066406
TaskBuilding_12,2,,14487,0.021823883056640625
NoHouse,2,,14488,0.02281665802001953
TaskBuilding_12,1,,14489,0.012399673461914062
NoHouse,1,,14490,0.019840240478515625
TaskBuilding_12,1,,14491,0.022815942764282227
Church-TaskBuilding_16,1,,14492,0.021327733993530273
NoHouse,3,,14493,0.05604815483093262
Church-TaskBuilding_16,7,,14494,0.09920001029968262
NoHouse,6,,14495,0.11160016059875488
Building_125,1,,14496,0.012399435043334961
Building_64,46,,14497,0.5986709594726562
TaskBuilding_11,8,,14498,0.10515213012695312
TaskBuilding_1,2,,14499,0.02628803253173828
NoHouse,1,,14500,0.013391971588134766
TaskBuilding_1,1,,14501,0.013391494750976562
NoHouse,1,,14502,0.014384031295776367
TaskBuilding_1,2,,14503,0.026288509368896484
Building_133,1,,14504,0.01240086555480957
Building_132,1,,14505,0.012895345687866211
Building_131,9,,14506,0.11804723739624023
NoHouse,2,,14507,0.026288509368896484
Building_131,3,,14508,0.03769564628601074
NoHouse,4,,14509,0.05257701873779297
Building_125,2,,14510,0.02579021453857422
NoHouse,1,,14511,0.012400627136230469
Building_125,1.0639841556549072,,14512,0.011903524398803711
Church-TaskBuilding_16,2,,14515,0.02380824089050293
NoHouse,2,,14516,0.023808002471923828
TaskBuilding_12,35,,14517,0.5996630191802979
NoHouse,3,,14518,0.0451359748840332
TaskBuilding_12,2,,14519,0.022816181182861328
NoHouse,2,,14520,0.03273630142211914
TaskBuilding_12,1,,14521,0.011407613754272461
NoHouse,5,,14522,0.06646418571472168
TaskBuilding_12,3,,14523,0.0441434383392334
NoHouse,8,,14524,0.11160087585449219
TaskBuilding_12,120,,14525,1.8560278415679932
NoHouse,17,,14526,0.23411250114440918
TaskBuilding_12,248,,14527,3.8664376735687256
NoHouse,13,,14528,0.2830929756164551
TaskBuilding_12,1,,14529,0.011408567428588867
NoHouse,1,,14530,0.021823644638061523
TaskBuilding_12,171,,14531,2.77065372467041
NoHouse,49,,14532,0.7980620861053467
Building_83,1,,14533,0.011904001235961914
NoHouse,14,,14534,0.17409658432006836
Building_83,1,,14535,0.011902809143066406
TaskBuilding_11,21,,14536,0.27974390983581543
NoHouse,2,,14537,0.028271913528442383
Building_70,3,,14538,0.039681196212768555
TaskBuilding_13,3,,14539,0.04265475273132324
Building_70,1,,14540,0.013887643814086914
TaskBuilding_13,10,,14541,0.12796783447265625
Building_70,2,,14542,0.028768539428710938
Building_69,1,,14543,0.014384031295776367
NoHouse,1,,14544,0.014383792877197266
Building_66,47,,14545,0.6383512020111084
Building_69,4,,14546,0.05108833312988281
NoHouse,24,,14547,0.33579087257385254
TaskBuilding_11,9,,14548,0.1274721622467041
Building_67,6,,14549,0.08580803871154785
TaskBuilding_11,45,,14550,0.6264474391937256
Building_67,2,,14551,0.026287555694580078
Building_83,1,,14552,0.013391256332397461
TaskBuilding_1,1,,14553,0.01240229606628418
NoHit,0.012894630432128906,,14554,
NoHouse,1,,14555,0.012399911880493164
Church-TaskBuilding_16,1,,14556,0.012895822525024414
NoHouse,1,,14557,0.012895822525024414
Church-TaskBuilding_16,23,,14558,0.3521595001220703
NoHouse,33,,14559,0.5143516063690186
Building_132,1,,14560,0.011903524398803711
NoHouse,1,,14561,0.011408567428588867
TaskBuilding_1,1,,14562,0.013391971588134766
Building_83,1,,14563,0.011407613754272461
NoHouse,14,,14564,0.18153643608093262
TaskBuilding_11,275,,14565,3.7532269954681396
NoHouse,25,,14566,0.3233914375305176
Building_83,2,,14567,0.02628779411315918
TaskBuilding_1,1,,14568,0.012399673461914062
NoHouse,1,,14569,0.01339268684387207
Building_83,1,,14570,0.012896060943603516
NoHouse,1,,14571,0.012896060943603516
Building_83,1,,14572,0.012895584106445312
NoHouse,3,,14573,0.03868746757507324
Building_125,1,,14574,0.013392448425292969
NoHouse,2,,14575,0.025295734405517578
Building_135,1,,14576,0.022319793701171875
NoHouse,5,,14577,0.05704021453857422
Building_135,1,,14578,0.011904478073120117
NoHouse,8,,14579,0.09672021865844727
Church-TaskBuilding_16,1,,14580,0.012399911880493164
NoHouse,11,,14581,0.13491058349609375
Church-TaskBuilding_16,2,,14582,0.02281665802001953
NoHouse,2,,14583,0.04265618324279785
Church-TaskBuilding_16,1,,14584,0.01983928680419922
NoHouse,51,,14585,0.7633435726165771
Building_83,15,,14586,0.19740796089172363
NoHouse,4,,14587,0.054064035415649414
Building_96,1,,14588,0.014383554458618164
NoHouse,1,,14589,0.013391971588134766
Building_80,1,,14590,0.013392448425292969
NoHouse,12,,14591,0.15574312210083008
Building_77,1,,14592,0.013391971588134766
Building_94,1,,14593,0.012400627136230469
Building_67,6,,14594,0.0793600082397461
TaskBuilding_13,23,,14595,0.2842068672180176
NoHouse,7,,14596,0.08481621742248535
TaskBuilding_13,34,,14597,0.41118335723876953
NoHouse,1,,14598,0.011904001235961914
TaskBuilding_13,1,,14599,0.011905908584594727
NoHouse,5,,14600,0.06100606918334961
Building_83,51,,14601,0.6557114124298096
NoHouse,2,,14602,0.026784181594848633
Building_83,12,,14603,0.15623998641967773
NoHouse,11,,14604,0.14136338233947754
Building_83,1,,14605,0.012395858764648438
NoHouse,5,,14606,0.06348800659179688
TaskBuilding_1,5,,14607,0.06051182746887207
NoHouse,1,,14608,0.011904001235961914
TaskBuilding_1,3,,14609,0.0401761531829834
NoHouse,1,,14610,0.011903762817382812
TaskBuilding_1,10,,14611,0.10862374305725098
Building_131,1,,14612,0.012400150299072266
Building_125,2,,14613,0.022815942764282227
Building_129,1,,14614,0.011904478073120117
Church-TaskBuilding_16,34,,14615,0.5783345699310303
NoHouse,7,,14616,0.13392043113708496
Church-TaskBuilding_16,1,,14617,0.021823644638061523
NoHouse,2,,14618,0.0441439151763916
Church-TaskBuilding_16,1,,14619,0.02281641960144043
NoHouse,6.033231496810913,,14620,0.08878350257873535
Building_125,2,,14623,0.03323197364807129
NoHouse,21,,14624,0.31247973442077637
Building_119,1,,14625,0.02182483673095703
TaskBuilding_1,2,,14626,0.023311614990234375
Building_83,25,,14627,0.3010711669921875
NoHouse,2,,14628,0.026288747787475586
Building_83,1,,14629,0.011903524398803711
NoHouse,1,,14630,0.012895345687866211
Building_83,5,,14631,0.06051230430603027
NoHouse,1,,14632,0.013392448425292969
Building_83,3,,14633,0.03719973564147949
NoHouse,1,,14634,0.012399673461914062
Building_83,38,,14635,0.489551305770874
NoHouse,34,,14636,0.4424316883087158
Building_83,3,,14637,0.03620719909667969
NoHouse,1,,14638,0.011904716491699219
Building_83,88,,14639,1.1497271060943604
NoHouse,1,,14640,0.012895345687866211
Building_83,2,,14641,0.024799108505249023
NoHouse,4,,14642,0.05158495903015137
Building_83,3,,14643,0.0391845703125
NoHouse,34,,14644,0.43697595596313477
Building_83,2,,14645,0.025791645050048828
NoHouse,1,,14646,0.012895345687866211
Building_83,1,,14647,0.012399911880493164
NoHouse,29,,14648,0.3685274124145508
TaskBuilding_1,15,,14649,0.18748760223388672
NoHouse,1,,14650,0.013391971588134766
TaskBuilding_1,4,,14651,0.04960012435913086
TaskBuilding_20,1,,14652,0.011407852172851562
NoHouse,1,,14653,0.01289510726928711
TaskBuilding_1,1,,14654,0.012401342391967773
TaskBuilding_20,1,,14655,0.011407852172851562
NoHouse,1,,14656,0.012399911880493164
TaskBuilding_1,4,,14657,0.049599409103393555
NoHouse,2,,14658,0.02380824089050293
TaskBuilding_1,11,,14659,0.14383959770202637
NoHouse,3,,14660,0.036208391189575195
Building_133,1,,14661,0.011408090591430664
Building_125,1,,14662,0.011903524398803711
Building_135,1,,14663,0.011408567428588867
Building_130,1,,14664,0.011904478073120117
Church-TaskBuilding_16,76,,14665,1.1824617385864258
NoHouse,45,,14666,0.7365589141845703
TaskBuilding_1,39,,14667,0.5069115161895752
Building_107,1,,14668,0.013391971588134766
TaskBuilding_1,5,,14669,0.06398415565490723
Building_107,1,,14670,0.014050722122192383
NoHouse,1,,14671,0.013229608535766602
Building_107,1,,14672,0.013391733169555664
Building_88,1,,14673,0.013391971588134766
NoHouse,1,,14674,0.013391971588134766
Building_88,2,,14675,0.02628779411315918
Building_83,26,,14676,0.3472006320953369
Building_88,18,,14677,0.24353432655334473
NoHouse,2,,14678,0.027280092239379883
Building_88,8,,14679,0.10664010047912598
TaskBuilding_1,61,,14680,0.7692945003509521
TaskBuilding_20,1,,14681,0.02182459831237793
NoHouse,2,,14682,0.023311614990234375
Building_125,1,,14683,0.022319555282592773
NoHouse,4,,14684,0.0872962474822998
Building_125,1,,14685,0.021327733993530273
NoHouse,1,,14686,0.011407852172851562
Building_125,1,,14687,0.02132892608642578
NoHouse,2,,14688,0.0421595573425293
Church-TaskBuilding_16,31,,14689,0.4835999011993408
NoHouse,13,,14690,0.20087933540344238
Church-TaskBuilding_16,57,,14691,0.9111511707305908
NoHouse,16,,14692,0.2990875244140625
Building_135,13,,14693,0.18897533416748047
Building_125,1,,14694,0.011407852172851562
Building_135,2,,14695,0.03323221206665039
Building_125,1,,14696,0.010911941528320312
Building_135,7,,14697,0.11110424995422363
Building_130,1,,14698,0.02182316780090332
Church-TaskBuilding_16,17,,14699,0.3109922409057617
Building_130,1,,14700,0.010912179946899414
Building_129,1,,14701,0.010911941528320312
NoHouse,26,,14702,0.42209506034851074
Building_125,15,,14703,0.2450239658355713
Building_131,1,,14704,0.021327972412109375
NoHouse,24,,14705,0.34075164794921875
TaskBuilding_1,16,,14706,0.20137572288513184
Building_combined_115_116,1,,14707,0.011407852172851562
NoHouse,14,,14708,0.2127840518951416
Church-TaskBuilding_16,122,,14709,1.8803331851959229
NoHouse,18,,14710,0.2851991653442383
Building_121,1,,14711,0.011408567428588867
Building_119,1,,14712,0.011407613754272461
NoHouse,1,,14713,0.02232050895690918
Building_combined_115_116,5,,14714,0.06695961952209473
Building_113,1,,14715,0.010912418365478516
Building_combined_115_116,10,,14716,0.15028762817382812
NoHouse,3,,14717,0.03471994400024414
TaskBuilding_1,104,,14718,1.5807499885559082
NoHouse,16,,14719,0.2217121124267578
TaskBuilding_1,250,,14720,4.212522745132446
NoHouse,1,,14721,0.011407613754272461
TaskBuilding_1,2,,14722,0.024303674697875977
NoHouse,2,,14723,0.02380824089050293
TaskBuilding_1,17,,14724,0.2058398723602295
NoHouse,1,,14725,0.012895822525024414
TaskBuilding_1,7,,14726,0.0892798900604248
NoHouse,24,,14727,0.28569579124450684
Building_combined_115_116,3,,14728,0.03769636154174805
NoHouse,2,,14729,0.025294780731201172
Building_combined_115_116,6,,14730,0.07192111015319824
NoHouse,1,,14731,0.010911703109741211
TaskBuilding_20,1,,14732,0.012895822525024414
Building_119,6,,14733,0.07340788841247559
TaskBuilding_20,1,,14734,0.010911941528320312
Building_119,1,,14735,0.012399435043334961
TaskBuilding_20,12,,14736,0.14086389541625977
Building_119,1,,14737,0.011409282684326172
NoHouse,21,,14738,0.29561471939086914
Building_131,19,,14739,0.3174397945404053
Building_132,1,,14740,0.010911941528320312
NoHouse,1,,14741,0.011408090591430664
Building_133,3,,14742,0.04463958740234375
NoHouse,3,,14743,0.0441441535949707
TaskBuilding_37,1,,14744,0.011407852172851562
NoHouse,1,,14745,0.011407613754272461
TaskBuilding_37,1,,14746,0.021825075149536133
NoHouse,30,,14747,0.3883664608001709
Building_104,1,,14748,0.013887643814086914
NoHouse,3,,14749,0.034720659255981445
TaskBuilding_23,2,,14750,0.026287555694580078
Building_104,1,,14751,0.018352746963500977
TaskBuilding_23,8,,14752,0.10068798065185547
Building_87,1,,14753,0.011904239654541016
Building_88,27,,14754,0.43796730041503906
TaskBuilding_1,30,,14755,0.5217907428741455
Building_88,2,,14756,0.04464077949523926
NoHouse,10,,14757,0.1443347930908203
Building_86,3,,14758,0.044640302658081055
Building_87,2,,14759,0.04464006423950195
NoHouse,1,,14760,0.021823883056640625
Building_87,2,,14761,0.022320270538330078
NoHouse,1,,14762,0.011407613754272461
Building_86,7,,14763,0.14433598518371582
TaskBuilding_23,2,,14764,0.044640302658081055
NoHouse,2,,14765,0.03323197364807129
TaskBuilding_23,1,,14766,0.022319793701171875
NoHouse,6,,14767,0.07836794853210449
Building_106,1,,14768,0.021327972412109375
NoHouse,1,,14769,0.022319316864013672
Building_106,2,,14770,0.03372812271118164
NoHouse,1,,14771,0.021823883056640625
Building_106,12,,14772,0.15983366966247559
TaskBuilding_17,1,,14773,0.012278079986572266
NoHouse,1,,14774,0.011904239654541016
Building_combined_115_116,33,,14775,0.39084744453430176
Building_113,2,,14776,0.024303913116455078
Building_combined_115_116,1,,14777,0.011904001235961914
Building_113,1,,14778,0.011408329010009766
Building_combined_115_116,3,,14779,0.036704063415527344
Building_113,2,,14780,0.02480006217956543
Building_combined_115_116,6,,14781,0.06943964958190918
NoHouse,1,,14782,0.011903524398803711
Building_combined_115_116,21,,14783,0.2489919662475586
NoHouse,1,,14784,0.02281665802001953
Building_combined_115_116,5,,14785,0.060512542724609375
NoHouse,1,,14786,0.010910272598266602
Building_combined_115_116,4,,14787,0.04811215400695801
NoHouse,2,,14788,0.035712242126464844
TaskBuilding_20,2,,14789,0.03422379493713379
Building_120,4,,14790,0.046128034591674805
Building_119,1,,14791,0.011408090591430664
Building_120,2,,14792,0.022320032119750977
Building_119,19,,14793,0.2782559394836426
NoHouse,4,,14794,0.08580803871154785
Building_120,1,,14795,0.02182292938232422
Building_121,1,,14796,0.011408090591430664
NoHouse,3,,14797,0.044640541076660156
Building_125,24,,14798,0.3834073543548584
NoHouse,1,,14799,0.021823883056640625
Building_130,1,,14800,0.022816181182861328
NoHouse,1,,14801,0.021823883056640625
Building_130,1,,14802,0.010911703109741211
Building_136,4,,14803,0.055552005767822266
Building_130,4,,14804,0.06646370887756348
NoHouse,12,,14805,0.16715216636657715
Building_130,8,,14806,0.11209607124328613
Building_136,1,,14807,0.010911941528320312
NoHouse,70,,14808,1.11004638671875
Building_120,2,,14809,0.03372812271118164
Building_119,3,,14810,0.033231496810913086
Building_120,6,,14811,0.08878445625305176
Building_119,1,,14812,0.010911941528320312
TaskBuilding_20,82,,14813,1.204782247543335
NoHouse,13,,14814,0.20137596130371094
TaskBuilding_20,92,,14815,1.5524775981903076
Building_combined_115_116,1,,14816,0.022320032119750977
NoHouse,2,,14817,0.022815942764282227
Building_combined_115_116,50,,14818,0.6249594688415527
NoHouse,21,,14819,0.24452805519104004
TaskBuilding_20,1,,14820,0.011407136917114258
Building_119,1,,14821,0.010912656784057617
TaskBuilding_20,221,,14822,3.4204111099243164
Building_119,4,,14823,0.06745576858520508
Building_120,2,,14824,0.023808717727661133
Building_121,1,,14825,0.022815465927124023
Building_123,1,,14826,0.021328449249267578
NoHouse,1,,14827,0.010912179946899414
Building_123,1,,14828,0.010415792465209961
NoHouse,2,,14829,0.03223991394042969
Building_123,3,,14830,0.05555224418640137
NoHouse,1,,14831,0.019840240478515625
Building_123,1,,14832,0.021326780319213867
Building_131,1,,14833,0.020832061767578125
TaskBuilding_32,1,,14834,0.020832538604736328
NoHouse,1,,14835,0.01934361457824707
TaskBuilding_21,2,,14836,0.04513669013977051
Building_126,1,,14837,0.021823406219482422
TaskBuilding_21,1,,14838,0.021823883056640625
Building_127,1,,14839,0.022320270538330078
Building_126,1,,14840,0.022319793701171875
Building_127,2,,14841,0.022319793701171875
Building_128,2,,14842,0.044144392013549805
Building_228,1,,14843,0.011407852172851562
Building_128,1,,14844,0.021823883056640625
Building_125,24,,14845,0.3675360679626465
Building_228,2,,14846,0.033727169036865234
NoHouse,6,,14847,0.07638406753540039
Building_228,2,,14848,0.022320032119750977
NoHouse,27,,14849,0.3764643669128418
TaskBuilding_20,2,,14850,0.024303436279296875
Building_combined_115_116,1,,14851,0.011904239654541016
Building_119,1,,14852,0.011903762817382812
Building_combined_115_116,1,,14853,0.011904716491699219
TaskBuilding_20,124,,14854,1.6854047775268555
Building_119,22,,14855,0.34769535064697266
Building_120,1,,14856,0.011408805847167969
NoHouse,20,,14857,0.3293430805206299
Building_123,1,,14858,0.022319793701171875
NoHouse,1,,14859,0.022320032119750977
Building_123,1,,14860,0.010912418365478516
NoHouse,1,,14861,0.010911941528320312
Building_123,6,,14862,0.07787179946899414
Building_131,1,,14863,0.022319555282592773
NoHouse,7,,14864,0.10019230842590332
Building_131,2,,14865,0.04364776611328125
Building_225,1,,14866,0.022319555282592773
Building_131,8,,14867,0.12201619148254395
NoHouse,14,,14868,0.25544047355651855
Building_125,27,,14869,0.45731067657470703
NoHouse,24,,14870,0.38886356353759766
TaskBuilding_21,22,,14871,0.3551359176635742
NoHouse,4,,14872,0.055551767349243164
Building_126,6,,14873,0.11110520362854004
Building_127,3,,14874,0.04463839530944824
Building_228,1,,14875,0.021823406219482422
Building_131,1,,14876,0.02232074737548828
TaskBuilding_37,1,,14877,0.022320032119750977
NoHouse,38,,14878,0.6095833778381348
Building_121,16,,14879,0.2246873378753662
Building_120,19,,14880,0.3194239139556885
Building_119,23,,14881,0.31049513816833496
TaskBuilding_20,70,,14882,1.1770062446594238
Building_119,1,,14883,0.02232050895690918
TaskBuilding_20,1,,14884,0.011407852172851562
Building_119,1,,14885,0.021823883056640625
TaskBuilding_20,6,,14886,0.11110401153564453
Building_119,13,,14887,0.22220778465270996
Building_120,10,,14888,0.13392066955566406
NoHouse,11,,14889,0.19988703727722168
Building_121,23,,14890,0.3561270236968994
NoHouse,1,,14891,0.011408090591430664
Building_122,21,,14892,0.34471940994262695
NoHouse,1,,14893,0.020832538604736328
Building_122,1,,14894,0.022319555282592773
NoHouse,1,,14895,0.01091146469116211
Building_122,1,,14896,0.011408805847167969
NoHouse,2,,14897,0.04464006423950195
Building_122,1,,14898,0.022319316864013672
NoHouse,1,,14899,0.022816181182861328
Building_122,1,,14900,0.021823644638061523
NoHouse,1,,14901,0.02232050895690918
Building_122,2,,14902,0.03273653984069824
NoHouse,12,,14903,0.2549431324005127
Building_123,5,,14904,0.06646394729614258
NoHouse,1,,14905,0.011407613754272461
Building_123,2,,14906,0.021824359893798828
NoHouse,1,,14907,0.011408329010009766
Building_123,6,,14908,0.07737493515014648
NoHouse,1,,14909,0.010912656784057617
Building_131,11,,14910,0.18897557258605957
NoHouse,2,,14911,0.03372812271118164
Building_131,7,,14912,0.1334240436553955
NoHouse,2,,14913,0.03273582458496094
Building_228,1,,14914,0.010911703109741211
Building_126,2,,14915,0.022321224212646484
TaskBuilding_21,22,,14916,0.3442220687866211
Building_125,46,,14917,0.7479667663574219
NoHouse,10,,14918,0.1666562557220459
TaskBuilding_21,6,,14919,0.08779239654541016
Building_126,1,,14920,0.01140737533569336
Building_228,1,,14921,0.021823883056640625
NoHouse,4,,14922,0.06646442413330078
Building_228,1,,14923,0.011408090591430664
NoHouse,1,,14924,0.011408090591430664
Building_228,1,,14925,0.021327733993530273
NoHouse,3,,14926,0.03323173522949219
Building_228,2,,14927,0.033728837966918945
NoHouse,30,,14928,0.3754699230194092
Building_131,19,,14929,0.2842087745666504
Building_132,1,,14930,0.015375614166259766
Building_133,1,,14931,0.010911703109741211
Building_131,1,,14932,0.01091313362121582
Building_132,1,,14933,0.010911226272583008
Building_133,3,,14934,0.05604720115661621
NoHouse,4,,14935,0.07787370681762695
Building_133,2,,14936,0.044142723083496094
Building_132,1,,14937,0.022320032119750977
Building_133,1,,14938,0.011408090591430664
NoHouse,4,,14939,0.06646394729614258
Building_123,2,,14940,0.022319793701171875
NoHouse,9.100687503814697,,14941,0.14483237266540527
Building_122,16,,14944,0.2256793975830078
Building_109,1,,14945,0.024303436279296875
NoHouse,1,,14946,0.011408805847167969
TaskBuilding_22,3,,14947,0.045136213302612305
NoHouse,4,,14948,0.06695961952209473
Building_118,1,,14949,0.011904001235961914
NoHouse,3,,14950,0.055055856704711914
TaskBuilding_22,1,,14951,0.01060938835144043
NoHouse,2,,14952,0.02212667465209961
TaskBuilding_22,1,,14953,0.021327495574951172
NoHouse,7,,14954,0.08828854560852051
TaskBuilding_22,4,,14955,0.046128034591674805
NoHouse,1,,14956,0.010911941528320312
TaskBuilding_22,1,,14957,0.011408805847167969
NoHouse,2,,14958,0.034223079681396484
TaskBuilding_22,1,,14959,0.02132892608642578
NoHouse,1,,14960,0.022319316864013672
TaskBuilding_22,4,,14961,0.05406332015991211
NoHouse,2,,14962,0.022816181182861328
TaskBuilding_22,4,,14963,0.055551767349243164
NoHouse,1,,14964,0.011904239654541016
TaskBuilding_22,14,,14965,0.18401598930358887
TaskBuilding_24,6,,14966,0.07985544204711914
NoHouse,9,,14967,0.11060905456542969
Building_122,1,,14968,0.011902809143066406
NoHouse,1,,14969,0.011408329010009766
Building_122,13,,14970,0.19046378135681152
NoHouse,6,,14971,0.07935953140258789
Building_122,1,,14972,0.023311853408813477
NoHouse,26,,14973,0.2990877628326416
Building_123,19,,14974,0.31247997283935547
NoHouse,37,,14975,0.6105754375457764
TaskBuilding_37,1,,14976,0.01091146469116211
Building_133,1,,14977,0.011904478073120117
Building_131,11,,14978,0.18798327445983887
NoHouse,10,,14979,0.15524768829345703
Building_131,1,,14980,0.011408090591430664
NoHouse,1,,14981,0.022816181182861328
Building_131,12,,14982,0.24353528022766113
NoHouse,71,,14983,1.0778069496154785
Building_123,8,,14984,0.12201523780822754
NoHouse,18,,14985,0.24452829360961914
Building_123,21,,14986,0.31049561500549316
NoHouse,43,,14987,0.6334116458892822
Building_123,20,,14988,0.34420299530029297
NoHouse,29,,14989,0.49947166442871094
TaskBuilding_37,1,,14990,0.010911703109741211
NoHouse,2,,14991,0.02232050895690918
Building_131,2,,14992,0.03323173522949219
NoHouse,3,,14993,0.04463958740234375
TaskBuilding_25,1,,14994,0.021823644638061523
Building_134,12,,14995,0.19939255714416504
Building_128,20,,14996,0.2688312530517578
Building_127,8,,14997,0.13391971588134766
Building_128,1,,14998,0.011408090591430664
Building_127,3,,14999,0.0441439151763916
Building_126,23,,15000,0.3571195602416992
TaskBuilding_21,61,,15001,1.0108466148376465
Building_126,11,,15002,0.18847990036010742
TaskBuilding_21,26,,15003,0.39977550506591797
NoHouse,20,,15004,0.28867149353027344
Building_128,6,,15005,0.11110401153564453
Building_134,1,,15006,0.02232050895690918
TaskBuilding_25,1,,15007,0.022319793701171875
NoHouse,1,,15008,0.02083110809326172
Building_228,2,,15009,0.02232050895690918
TaskBuilding_25,1,,15010,0.011408090591430664
Building_228,1,,15011,0.010912418365478516
TaskBuilding_25,1,,15012,0.017855405807495117
Building_228,2,,15013,0.02331233024597168
NoHouse,5,,15014,0.11060905456542969
TaskBuilding_25,1,,15015,0.011406183242797852
NoHouse,3,,15016,0.055552005767822266
TaskBuilding_32,1,,15017,0.011407852172851562
Building_229,1,,15018,0.010912656784057617
Building_131,20,,15019,0.3223991394042969
NoHouse,2,,15020,0.022319793701171875
Building_131,1,,15021,0.010911941528320312
NoHouse,1,,15022,0.010912179946899414
Building_131,3,,15023,0.0451357364654541
NoHouse,1,,15024,0.021824121475219727
Building_131,1,,15025,0.022320032119750977
NoHouse,1,,15026,0.022320985794067383
Building_131,4,,15027,0.08878302574157715
NoHit,0.011408567428588867,,15028,
NoHouse,1,,15029,0.022319555282592773
Building_123,3,,15030,0.03323221206665039
NoHouse,12,,15031,0.2107992172241211
