SubjectID,PathNum,Condition,Success,VisibleBuildings0,VisibleBuildings1,VisibleBuildings2+
1055,5,A,False,1.0,0.6973684210526315,0.6543062200956937
1055,6,A,False,1.0,0.4878048780487805,0.396914738378153
1055,7,A,False,1.0,0.20364159080019167,0.11787254432199329
1055,8,A,False,0.9996714848883048,0.5128120893561103,0.3899474375821288
1055,9,A,False,0.9965118814039677,0.4277305428384565,0.367996511881404
1056,1,A,False,0.9888117283950617,0.3136574074074074,0.2527006172839506
1056,2,A,True,0.9859437751004017,0.75,0.6807228915662651
1056,3,A,True,1.0,0.9176954732510288,0.8847736625514403
1056,4,A,False,0.999673309376021,0.42306435805292386,0.3658934988565828
1056,5,A,False,1.0,0.6478040540540541,0.5371621621621622
1056,6,A,False,0.9934776937124967,0.5703104617792851,0.49230367858074614
1056,7,A,True,1.0,0.0,0.0
1056,8,A,True,1.0,0.20873362445414848,0.07336244541484715
1056,9,A,False,0.9876219054763691,0.46136534133533386,0.35183795948987245
1057,1,B,False,0.9932726553225169,0.6857934309457855,0.6375148397309062
1057,2,B,False,0.9968933379357956,0.4263030721435968,0.36002761477390405
1057,3,B,False,1.0,0.5910165484633569,0.5153664302600472
1057,4,B,True,1.0,0.4805675508945096,0.39543491671807524
1057,5,B,False,1.0,0.49004424778761063,0.4153761061946903
1057,6,B,False,0.9956675856636471,0.7983458054352107,0.6620716817644742
1057,7,B,True,1.0,0.5683403068340307,0.41841004184100417
1057,8,B,True,1.0,0.5173951828724354,0.4415700267618198
1057,9,B,True,1.0,0.8739946380697051,0.8042895442359249
1058,1,B,True,0.9988479262672811,0.5092165898617511,0.3675115207373272
1058,2,B,True,0.9990215264187867,0.14187866927592954,0.01761252446183953
1058,3,B,True,1.0,0.0,0.0
1058,4,B,True,1.0,0.6028368794326241,0.5673758865248227
1058,5,B,False,1.0,0.3326835607537362,0.24821312540610785
1058,6,B,False,0.9989904088844018,0.5350832912670368,0.31776880363452803
1058,7,B,True,1.0,0.4823651452282158,0.3537344398340249
1058,8,B,True,0.9869095048377917,0.5298804780876494,0.40295959021058625
1058,9,B,True,1.0,0.8061420345489443,0.6314779270633397
1068,1,B,True,0.9880059970014993,0.5427286356821589,0.41379310344827586
1068,2,B,True,0.9631799163179916,0.012552301255230125,0.0
1068,3,B,False,0.9914187643020596,0.4919908466819222,0.32036613272311215
1068,4,B,True,0.965865992414665,0.09481668773704172,0.039190897597977246
1068,5,B,False,0.9945095168374817,0.5918740849194729,0.4191068814055637
1068,6,B,True,0.9950873362445415,0.5463973799126638,0.41593886462882096
1068,7,B,True,0.9767441860465116,0.7209302325581395,0.49224806201550386
1068,8,B,True,0.9987277353689568,0.9211195928753181,0.8002544529262087
1068,9,B,True,0.9966130397967824,0.6342082980524979,0.48856900931414055
1069,1,A,True,1.0,0.5473372781065089,0.4556213017751479
1069,2,A,True,0.9659574468085106,0.7489361702127659,0.6978723404255319
1069,3,A,False,0.9906937394247038,0.48350253807106597,0.3904399323181049
1069,4,A,False,0.9990023279015631,0.7110076488194214,0.6248752909876953
1069,5,A,False,0.994250331711632,0.4590888987173817,0.2839451570101725
1069,6,A,True,1.0,0.2887864823348694,0.2519201228878648
1069,7,A,False,1.0,0.3573648228713487,0.28713486637663144
1069,8,A,False,0.9930875576036866,0.7283986175115207,0.5769009216589862
1069,9,A,False,0.9941196817710135,0.30231753718436527,0.25769629885852646
1072,1,B,True,0.9995519713261649,0.2939068100358423,0.19982078853046595
1072,2,B,False,0.9974619289340102,0.5843203609701072,0.4966159052453469
1072,3,B,True,1.0,0.0,0.0
1072,4,B,True,0.9911649214659686,0.4636780104712042,0.39037958115183247
1072,5,B,False,0.9969604863221885,0.5346504559270516,0.3586626139817629
1072,6,B,True,1.0,0.8211497515968772,0.7054648687012065
1072,7,B,True,1.0,0.907859078590786,0.7344173441734417
1072,8,B,True,1.0,0.9803407601572739,0.9108781127129751
1072,9,B,True,0.9902676399026764,0.7761557177615572,0.7177615571776156
1073,1,B,True,1.0,0.698744769874477,0.5062761506276151
1073,2,B,True,1.0,0.04155844155844156,0.019913419913419914
1073,3,B,False,1.0,0.29571625978811605,0.22478120681713495
1073,4,B,True,1.0,0.11493018259935553,0.09129967776584318
1073,5,B,False,0.999380613192939,0.606689377516259,0.5249303189842056
1073,6,B,False,0.9985775248933144,0.48534850640113797,0.39630156472261735
1073,7,B,True,1.0,0.8131147540983606,0.659016393442623
1073,8,B,False,0.9986979166666666,0.23776041666666667,0.18333333333333332
1073,9,B,True,0.975254730713246,0.8136826783114993,0.777292576419214
1074,1,A,False,0.9990577889447236,0.48775125628140703,0.3743718592964824
1074,2,A,True,1.0,0.8168193172356369,0.7027477102414654
1074,3,A,True,1.0,0.9662447257383966,0.9409282700421941
1074,4,A,True,1.0,0.7396630934150077,0.663093415007657
1074,5,A,False,0.999366687777074,0.45091830272324257,0.3223559214692844
1074,6,A,True,1.0,0.3456659619450317,0.26215644820295986
1074,7,A,True,1.0,0.0,0.0
1074,8,A,True,1.0,0.5715440582053355,0.48181083265966046
1074,9,A,True,1.0,0.34911242603550297,0.2440828402366864
1075,1,A,True,0.9981701738334858,0.6578225068618482,0.4730100640439158
1075,2,A,True,0.9442658092175777,0.7202572347266881,0.5498392282958199
1075,3,A,True,1.0,0.884393063583815,0.791907514450867
1075,4,A,False,1.0,0.490462503266266,0.3875097987980141
1075,5,A,True,1.0,0.6606741573033708,0.4247191011235955
1075,6,A,True,1.0,0.3339253996447602,0.2344582593250444
1075,7,A,True,1.0,0.0,0.0
1075,8,A,True,1.0,0.3949930458970793,0.09735744089012517
1075,9,A,True,1.0,0.4451901565995526,0.42058165548098436
1077,1,B,False,0.9970958373668926,0.60648596321394,0.4929816069699903
1077,2,B,True,0.9989154013015185,0.006507592190889371,0.0
1077,3,B,True,0.9862068965517241,0.0,0.0
1077,4,B,True,1.0,0.4644018792916516,0.4000722804481388
1077,5,B,False,0.98856416772554,0.7128335451080051,0.49047013977128334
1077,6,B,True,0.9995346672871103,0.7119590507212658,0.552349930200093
1077,7,B,True,1.0,0.796969696969697,0.6515151515151515
1077,8,B,True,1.0,0.6872509960159362,0.545816733067729
1077,9,B,True,1.0,0.8716577540106952,0.8092691622103387
1079,1,A,False,1.0,0.48894557823129253,0.4451530612244898
1079,2,A,True,1.0,0.9238095238095239,0.8984126984126984
1079,3,A,True,1.0,0.9821428571428571,0.9017857142857143
1079,4,A,False,0.9975308641975309,0.43950617283950616,0.31810699588477365
1079,5,A,False,1.0,0.6131451257168063,0.47154830172033524
1079,6,A,True,1.0,0.17673716012084592,0.1510574018126888
1079,7,A,True,1.0,0.0,0.0
1079,8,A,True,1.0,0.5323554788610871,0.4012079378774806
1079,9,A,False,1.0,0.5045662100456622,0.41735159817351597
1080,1,B,True,0.9628647214854111,0.4854111405835544,0.3819628647214854
1080,2,B,False,0.9966059858068498,0.5288491206417772,0.41221845109534094
1080,3,B,True,1.0,0.0,0.0
1080,4,B,True,0.998812351543943,0.026128266033254157,0.0023752969121140144
1080,5,B,False,0.9984909456740443,0.6260060362173038,0.5075452716297787
1080,6,B,True,1.0,0.45081967213114754,0.26366120218579236
1080,7,B,True,1.0,0.8684931506849315,0.7287671232876712
1080,8,B,True,1.0,0.47106647537063606,0.4256336681013869
1080,9,B,True,1.0,0.8913793103448275,0.7741379310344828
