hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
PhoneCollider,1,166.75460815429688,-2.3704423904418945,-107.71798706054688,1054,dyadic_leader
Sphere (2),2,166.7761688232422,-2.3974528312683105,-107.74041748046875,1054,dyadic_leader
PhoneCollider,1,166.81614685058594,-2.3690085411071777,-107.62564086914062,1054,dyadic_leader
Sphere (2),2,166.8375244140625,-2.3959476947784424,-107.64824676513672,1054,dyadic_leader
PhoneCollider,1,166.8475341796875,-2.3682150840759277,-107.57901000976562,1054,dyadic_leader
Sphere (2),2,166.86892700195312,-2.3951096534729004,-107.60169982910156,1054,dyadic_leader
PhoneCollider,1,166.87913513183594,-2.3673791885375977,-107.53253173828125,1054,dyadic_leader
Sphere (2),2,166.900390625,-2.3941802978515625,-107.55522918701172,1054,dyadic_leader
PhoneCollider,1,166.91030883789062,-2.3664746284484863,-107.48709106445312,1054,dyadic_leader
Sphere (2),2,166.93136596679688,-2.393256425857544,-107.5098876953125,1054,dyadic_leader
PhoneCollider,1,166.9732208251953,-2.364556074142456,-107.3953857421875,1054,dyadic_leader
Sphere (2),2,166.99424743652344,-2.3912367820739746,-107.4182357788086,1054,dyadic_leader
PhoneCollider,1,167.03573608398438,-2.3623671531677246,-107.30364990234375,1054,dyadic_leader
Sphere (2),2,167.05670166015625,-2.3889307975769043,-107.32648468017578,1054,dyadic_leader
PhoneCollider,1,167.09823608398438,-2.3592545986175537,-107.21234130859375,1054,dyadic_leader
Sphere (2),2,167.11924743652344,-2.3856587409973145,-107.235107421875,1054,dyadic_leader
PhoneCollider,1,167.16070556640625,-2.3561694622039795,-107.12088012695312,1054,dyadic_leader
Sphere (2),2,167.18179321289062,-2.3824994564056396,-107.14344787597656,1054,dyadic_leader
PhoneCollider,1,167.1919403076172,-2.354811668395996,-107.07492065429688,1054,dyadic_leader
Sphere (2),2,167.21304321289062,-2.3810553550720215,-107.09759521484375,1054,dyadic_leader
PhoneCollider,1,167.285888671875,-2.3505196571350098,-106.93704223632812,1054,dyadic_leader
Sphere (2),2,167.3071746826172,-2.376530170440674,-106.95980072021484,1054,dyadic_leader
PhoneCollider,1,167.3178253173828,-2.348906993865967,-106.8907470703125,1054,dyadic_leader
Sphere (2),2,167.3390350341797,-2.3749492168426514,-106.91365814208984,1054,dyadic_leader
PhoneCollider,1,167.38043212890625,-2.3457770347595215,-106.79989624023438,1054,dyadic_leader
Sphere (2),2,167.4016571044922,-2.3717758655548096,-106.82275390625,1054,dyadic_leader
PhoneCollider,1,167.41201782226562,-2.3441152572631836,-106.7537841796875,1054,dyadic_leader
Sphere (2),2,167.43325805664062,-2.370177745819092,-106.77664184570312,1054,dyadic_leader
PhoneCollider,1,167.47496032714844,-2.34076189994812,-106.6622314453125,1054,dyadic_leader
Sphere (2),2,167.49618530273438,-2.366689443588257,-106.68513488769531,1054,dyadic_leader
PhoneCollider,1,167.5064697265625,-2.3389079570770264,-106.61642456054688,1054,dyadic_leader
Sphere (2),2,167.52760314941406,-2.3648481369018555,-106.63927459716797,1054,dyadic_leader
PhoneCollider,1,167.5377655029297,-2.3370633125305176,-106.57058715820312,1054,dyadic_leader
Sphere (2),2,167.55886840820312,-2.3630385398864746,-106.59342193603516,1054,dyadic_leader
PhoneCollider,1,167.56919860839844,-2.3355865478515625,-106.52462768554688,1054,dyadic_leader
Sphere (2),2,167.59027099609375,-2.3617441654205322,-106.54737854003906,1054,dyadic_leader
PhoneCollider,1,167.60198974609375,-2.33418607711792,-106.47689819335938,1054,dyadic_leader
Sphere (2),2,167.62301635742188,-2.360442876815796,-106.49971771240234,1054,dyadic_leader
PhoneCollider,1,167.634033203125,-2.332831382751465,-106.43023681640625,1054,dyadic_leader
PhoneCollider,1,167.66610717773438,-2.330977201461792,-106.38238525390625,1054,dyadic_leader
Sphere (2),2,167.68711853027344,-2.3573575019836426,-106.40494537353516,1054,dyadic_leader
PhoneCollider,1,167.69830322265625,-2.3291327953338623,-106.33465576171875,1054,dyadic_leader
PhoneCollider,1,167.73031616210938,-2.3273613452911377,-106.2869873046875,1054,dyadic_leader
PhoneCollider,1,167.7620849609375,-2.3257088661193848,-106.23953247070312,1054,dyadic_leader
PhoneCollider,1,167.79420471191406,-2.324100971221924,-106.19161987304688,1054,dyadic_leader
PhoneCollider,1,167.8258056640625,-2.322558879852295,-106.14443969726562,1054,dyadic_leader
PhoneCollider,1,169.6302947998047,-2.2595388889312744,-103.46365356445312,1054,dyadic_leader
finger_ring_1_r,2,169.635009765625,-2.3030502796173096,-103.42817687988281,1054,dyadic_leader
PhoneCollider,1,169.661865234375,-2.2568092346191406,-103.4169921875,1054,dyadic_leader
finger_middle_1_r,2,169.6881866455078,-2.2843472957611084,-103.37825775146484,1054,dyadic_leader
Sphere (3),1,169.764892578125,-2.3041391372680664,-103.31878662109375,1054,dyadic_leader
PhoneCollider,1,169.78848266601562,-2.2455379962921143,-103.23092651367188,1054,dyadic_leader
Sphere (2),2,169.809814453125,-2.26975679397583,-103.25465393066406,1054,dyadic_leader
thumb_distal,1,170.1744384765625,-2.2020647525787354,-102.77238464355469,1054,dyadic_leader
thumb_distal,1,170.23590087890625,-2.1987197399139404,-102.68048095703125,1054,dyadic_leader
thumb_distal,1,170.2976531982422,-2.1957247257232666,-102.58806610107422,1054,dyadic_leader
thumb_distal,1,170.3282928466797,-2.194349765777588,-102.54232025146484,1054,dyadic_leader
thumb_distal,1,170.35903930664062,-2.1931092739105225,-102.49605560302734,1054,dyadic_leader
thumb_distal,1,170.4203643798828,-2.1906917095184326,-102.4037857055664,1054,dyadic_leader
thumb_distal,1,170.5122528076172,-2.187473773956299,-102.26522064208984,1054,dyadic_leader
thumb_distal,1,170.66598510742188,-2.182105302810669,-102.0335922241211,1054,dyadic_leader
thumb_distal,1,170.7278289794922,-2.179720878601074,-101.9413070678711,1054,dyadic_leader
PhoneCollider,1,171.7080078125,-2.1455860137939453,-100.369384765625,1054,dyadic_leader
Sphere (2),2,171.7281951904297,-2.171592950820923,-100.39302825927734,1054,dyadic_leader
PhoneCollider,1,171.7391357421875,-2.144066333770752,-100.32296752929688,1054,dyadic_leader
Sphere (2),2,171.75930786132812,-2.1700327396392822,-100.3465576171875,1054,dyadic_leader
PhoneCollider,1,171.80116271972656,-2.140988349914551,-100.23031616210938,1054,dyadic_leader
Sphere (2),2,171.82138061523438,-2.1670138835906982,-100.25389099121094,1054,dyadic_leader
PhoneCollider,1,171.8624725341797,-2.1380271911621094,-100.138916015625,1054,dyadic_leader
Sphere (2),2,171.8827667236328,-2.1640939712524414,-100.16236114501953,1054,dyadic_leader
PhoneCollider,1,171.92431640625,-2.1351089477539062,-100.04617309570312,1054,dyadic_leader
finger_index_0_r,2,171.9612274169922,-2.1611487865448,-100.05607604980469,1054,dyadic_leader
PhoneCollider,1,171.955078125,-2.133720636367798,-100.00045776367188,1054,dyadic_leader
finger_index_0_r,2,171.99200439453125,-2.1598763465881348,-100.0102767944336,1054,dyadic_leader
PhoneCollider,1,171.98611450195312,-2.1324515342712402,-99.9542236328125,1054,dyadic_leader
Concrete_fence_v2_lattice_S,2,195.26861572265625,-0.810579776763916,-62.179771423339844,1054,dyadic_leader
thumb_distal,1,175.26968383789062,-2.041364908218384,-95.74452209472656,1054,dyadic_leader
PhoneCollider,1,175.32797241210938,-2.050847291946411,-95.564208984375,1054,dyadic_leader
finger_index_0_r,2,175.3629608154297,-2.0791006088256836,-95.576416015625,1054,dyadic_leader
PhoneCollider,1,175.36215209960938,-2.050419807434082,-95.52035522460938,1054,dyadic_leader
PhoneCollider,1,175.43017578125,-2.050466537475586,-95.43241882324219,1054,dyadic_leader
PhoneCollider,1,175.4646759033203,-2.050781011581421,-95.38827514648438,1054,dyadic_leader
finger_index_0_r,2,175.50125122070312,-2.0774779319763184,-95.40205383300781,1054,dyadic_leader
PhoneCollider,1,175.53323364257812,-2.052626609802246,-95.30021667480469,1054,dyadic_leader
Sphere (2),2,175.55328369140625,-2.077122449874878,-95.32793426513672,1054,dyadic_leader
PhoneCollider,1,175.56692504882812,-2.054257392883301,-95.25662231445312,1054,dyadic_leader
Sphere (2),2,175.5873260498047,-2.077807664871216,-95.28507995605469,1054,dyadic_leader
PhoneCollider,1,175.60128784179688,-2.056152820587158,-95.21244812011719,1054,dyadic_leader
Sphere (2),2,175.62225341796875,-2.0788824558258057,-95.24160766601562,1054,dyadic_leader
PhoneCollider,1,175.66976928710938,-2.061631679534912,-95.1243896484375,1054,dyadic_leader
finger_index_0_r,2,175.7084197998047,-2.0809803009033203,-95.1428451538086,1054,dyadic_leader
Sphere (2),1,175.75836181640625,-2.0861361026763916,-95.06690979003906,1054,dyadic_leader
finger_index_0_r,2,175.77655029296875,-2.0847480297088623,-95.0557861328125,1054,dyadic_leader
thumb_distal,1,175.79449462890625,-2.035724401473999,-95.03450775146484,1054,dyadic_leader
finger_index_0_r,2,175.80996704101562,-2.0856502056121826,-95.01256561279297,1054,dyadic_leader
finger_index_0_r,1,175.98109436035156,-2.0969605445861816,-94.79203033447266,1054,dyadic_leader
finger_middle_0_r,2,175.98529052734375,-2.120006799697876,-94.79539489746094,1054,dyadic_leader
PhoneCollider,1,175.9796142578125,-2.1023716926574707,-94.72013854980469,1054,dyadic_leader
Sphere (2),2,175.9981689453125,-2.1032557487487793,-94.75667572021484,1054,dyadic_leader
Sphere (2),1,176.0337677001953,-2.106821298599243,-94.71273803710938,1054,dyadic_leader
finger_index_0_r,2,176.05288696289062,-2.104154348373413,-94.70355987548828,1054,dyadic_leader
Sphere (2),1,176.06997680664062,-2.109724998474121,-94.66864013671875,1054,dyadic_leader
finger_index_0_r,2,176.08920288085938,-2.1072487831115723,-94.65961456298828,1054,dyadic_leader
Sphere (2),1,176.10614013671875,-2.1125543117523193,-94.6242904663086,1054,dyadic_leader
finger_index_0_r,2,176.12542724609375,-2.110330820083618,-94.61537170410156,1054,dyadic_leader
Sphere (2),1,176.1416778564453,-2.1146910190582275,-94.58112335205078,1054,dyadic_leader
Sphere (3),2,176.1355438232422,-2.1337857246398926,-94.61381530761719,1054,dyadic_leader
Sphere (2),1,176.17764282226562,-2.1164028644561768,-94.53703308105469,1054,dyadic_leader
finger_index_0_r,2,176.19708251953125,-2.11488938331604,-94.52828216552734,1054,dyadic_leader
Sphere (2),1,176.21347045898438,-2.1180496215820312,-94.49285888671875,1054,dyadic_leader
finger_index_0_r,2,176.2329864501953,-2.1169562339782715,-94.48423767089844,1054,dyadic_leader
Sphere (2),1,176.2838897705078,-2.120931386947632,-94.40657806396484,1054,dyadic_leader
Sphere (3),2,176.2753448486328,-2.1392996311187744,-94.43912506103516,1054,dyadic_leader
Sphere (2),1,176.3201446533203,-2.1224491596221924,-94.36233520507812,1054,dyadic_leader
Sphere (3),2,176.3109893798828,-2.1404483318328857,-94.39494323730469,1054,dyadic_leader
Sphere (2),1,176.35610961914062,-2.123934268951416,-94.31774139404297,1054,dyadic_leader
Sphere (3),2,176.34652709960938,-2.1415088176727295,-94.35044860839844,1054,dyadic_leader
Sphere (3),1,176.4153594970703,-2.143780469894409,-94.26405334472656,1054,dyadic_leader
Sphere (2),2,176.42552185058594,-2.1272165775299072,-94.23100280761719,1054,dyadic_leader
Sphere (3),1,176.48391723632812,-2.1467320919036865,-94.17768096923828,1054,dyadic_leader
Sphere (2),2,176.49427795410156,-2.131159782409668,-94.14420318603516,1054,dyadic_leader
Sphere (3),1,176.55206298828125,-2.149904251098633,-94.09209442138672,1054,dyadic_leader
Sphere (2),2,176.56243896484375,-2.1353437900543213,-94.05815124511719,1054,dyadic_leader
Sphere (3),1,176.62002563476562,-2.153308153152466,-94.00674438476562,1054,dyadic_leader
Sphere (2),2,176.63050842285156,-2.139906167984009,-93.97237396240234,1054,dyadic_leader
Sphere (3),1,176.65411376953125,-2.1552889347076416,-93.96422576904297,1054,dyadic_leader
Sphere (2),2,176.6647186279297,-2.14249849319458,-93.92964935302734,1054,dyadic_leader
Sphere (3),1,176.72158813476562,-2.1597824096679688,-93.87920379638672,1054,dyadic_leader
Sphere (2),2,176.7325897216797,-2.1482057571411133,-93.84434509277344,1054,dyadic_leader
Sphere (3),1,176.75502014160156,-2.162137985229492,-93.83697509765625,1054,dyadic_leader
Sphere (2),2,176.76625061035156,-2.1511707305908203,-93.80198669433594,1054,dyadic_leader
Sphere (3),1,176.7891845703125,-2.1645803451538086,-93.79412078857422,1054,dyadic_leader
Sphere (2),2,176.80068969726562,-2.15421724319458,-93.75904083251953,1054,dyadic_leader
Sphere (3),1,176.822021484375,-2.1671061515808105,-93.75261688232422,1054,dyadic_leader
Sphere (2),2,176.8338623046875,-2.1573550701141357,-93.71746826171875,1054,dyadic_leader
Sphere (3),1,176.85594177246094,-2.1696205139160156,-93.71009826660156,1054,dyadic_leader
Sphere (2),2,176.86810302734375,-2.160487651824951,-93.67488861083984,1054,dyadic_leader
Lamppost_v1 (52),1,274.0179443359375,3.3708815574645996,-20.013521194458008,1054,dyadic_leader
CollisionObject0,2,413.41217041015625,1.8815741539001465,44.45050811767578,1054,dyadic_leader
OldCityWall_13,2,352.8800048828125,-0.42890453338623047,-0.6371078491210938,1054,dyadic_leader
TaskBuilding_12,2,401.95611572265625,3.954777956008911,28.14706039428711,1054,dyadic_leader
CollisionObject0,2,302.45599365234375,2.1201910972595215,-29.09198760986328,1054,dyadic_leader
SmallWall_25,2,233.68797302246094,-0.6119323968887329,-7.971109390258789,1054,dyadic_leader
CollisionObject1,1,244.187744140625,5.129941940307617,21.76901626586914,1054,dyadic_leader
CollisionObject0,2,244.11495971679688,2.99780535697937,21.58466339111328,1054,dyadic_leader
Lamppost_v1 (122),2,367.03070068359375,2.9422531127929688,41.31607437133789,1054,dyadic_leader
CollisionObject0,1,225.0261688232422,2.8839588165283203,-26.58715057373047,1054,dyadic_leader
CollisionObject1,2,272.10772705078125,4.648772239685059,84.86901092529297,1054,dyadic_leader
Building_87,2,205.17684936523438,5.356637001037598,23.971878051757812,1054,dyadic_leader
CollisionObject0,2,193.0849609375,2.363010883331299,-58.43533706665039,1054,dyadic_leader
Building_115,2,188.54080200195312,2.8868408203125,-43.597206115722656,1054,dyadic_leader
Concrete_fence_v2_lattice_S,2,196.5582275390625,-0.8109999895095825,-54.259605407714844,1054,dyadic_leader
SmallWall_23,2,210.0729217529297,-0.35073477029800415,11.544568061828613,1054,dyadic_leader
CollisionObject1,2,241.3167724609375,4.895812034606934,145.82293701171875,1054,dyadic_leader
SmallWall_18,2,192.31008911132812,-0.02881830930709839,28.116056442260742,1054,dyadic_leader
Wall_0,2,241.942626953125,-0.4202077388763428,41.183616638183594,1054,dyadic_leader
Graffity_01,1,253.08738708496094,0.8983516097068787,-32.56550216674805,1054,dyadic_leader
pileOfSand_LOD0,2,488.1761169433594,-0.5933761596679688,113.2789306640625,1054,dyadic_leader
CollisionObject0,2,422.0186767578125,0.8488550186157227,57.18077087402344,1054,dyadic_leader
Body,2,332.2300109863281,-0.7391993999481201,4.219999313354492,1054,dyadic_leader
Wheel02,2,331.4654846191406,-1.2434184551239014,2.7757205963134766,1054,dyadic_leader
Graffity_12,2,389.74041748046875,-1.8425750732421875,37.504886627197266,1054,dyadic_leader
OldCityWall_0,2,428.8428955078125,-1.2329962253570557,68.64448547363281,1054,dyadic_leader
Body,2,405.3949890136719,-1.7681996822357178,56.26935577392578,1054,dyadic_leader
pileOfClay_LOD0,2,486.19091796875,-1.3955111503601074,139.0186767578125,1054,dyadic_leader
CollisionObject1,2,237.67774963378906,4.778772354125977,0.809016227722168,1054,dyadic_leader
CollisionObject0,2,237.60496520996094,2.6466357707977295,0.6246635913848877,1054,dyadic_leader
PhoneCollider,1,258.4921569824219,-0.3551441431045532,-40.29510498046875,1054,dyadic_leader
Sphere (2),2,258.5154113769531,-0.382341593503952,-40.30963134765625,1054,dyadic_leader
PhoneCollider,1,258.4910583496094,-0.35283565521240234,-40.295989990234375,1054,dyadic_leader
Sphere (2),2,258.51416015625,-0.3806823790073395,-40.310340881347656,1054,dyadic_leader
PhoneCollider,1,258.4889221191406,-0.34946250915527344,-40.29789733886719,1054,dyadic_leader
Sphere (2),2,258.5119323730469,-0.3785715699195862,-40.31145095825195,1054,dyadic_leader
PhoneCollider,1,258.4869689941406,-0.347292423248291,-40.29948425292969,1054,dyadic_leader
Sphere (2),2,258.50994873046875,-0.3771795630455017,-40.31239700317383,1054,dyadic_leader
PhoneCollider,1,258.4850158691406,-0.3463597297668457,-40.3006591796875,1054,dyadic_leader
Sphere (2),2,258.5075378417969,-0.37676990032196045,-40.313114166259766,1054,dyadic_leader
PhoneCollider,1,258.4838562011719,-0.3459601402282715,-40.30131530761719,1054,dyadic_leader
Sphere (2),2,258.5057373046875,-0.3772093951702118,-40.31332778930664,1054,dyadic_leader
PhoneCollider,1,258.4835510253906,-0.3463273048400879,-40.30494689941406,1054,dyadic_leader
Sphere (2),2,258.506591796875,-0.3775867223739624,-40.31676483154297,1054,dyadic_leader
PhoneCollider,1,258.48529052734375,-0.34667885303497314,-40.30998229980469,1054,dyadic_leader
Sphere (2),2,258.5082702636719,-0.37799781560897827,-40.32170104980469,1054,dyadic_leader
PhoneCollider,1,258.4886169433594,-0.34709417819976807,-40.31813049316406,1054,dyadic_leader
Sphere (2),2,258.5116271972656,-0.3786127269268036,-40.32978820800781,1054,dyadic_leader
PhoneCollider,1,258.49365234375,-0.34770679473876953,-40.329010009765625,1054,dyadic_leader
Sphere (2),2,258.5166931152344,-0.3792937397956848,-40.34072494506836,1054,dyadic_leader
PhoneCollider,1,258.5150451660156,-0.3490985631942749,-40.36332702636719,1054,dyadic_leader
Sphere (2),2,258.5381164550781,-0.38052958250045776,-40.37506103515625,1054,dyadic_leader
PhoneCollider,1,258.5330505371094,-0.3496907949447632,-40.38702392578125,1054,dyadic_leader
Sphere (2),2,258.5560607910156,-0.38132384419441223,-40.398738861083984,1054,dyadic_leader
PhoneCollider,1,258.5544738769531,-0.3504852056503296,-40.413726806640625,1054,dyadic_leader
Sphere (2),2,258.5773010253906,-0.38211846351623535,-40.425506591796875,1054,dyadic_leader
PhoneCollider,1,258.5791015625,-0.35122621059417725,-40.44195556640625,1054,dyadic_leader
Sphere (2),2,258.6019592285156,-0.3829292058944702,-40.45379638671875,1054,dyadic_leader
PhoneCollider,1,258.61151123046875,-0.3520069122314453,-40.47578430175781,1054,dyadic_leader
Sphere (2),2,258.63427734375,-0.3837301433086395,-40.48772048950195,1054,dyadic_leader
PhoneCollider,1,258.6449890136719,-0.3527415990829468,-40.510772705078125,1054,dyadic_leader
Sphere (2),2,258.66778564453125,-0.38447636365890503,-40.522701263427734,1054,dyadic_leader
PhoneCollider,1,258.71453857421875,-0.35371434688568115,-40.57920837402344,1054,dyadic_leader
Sphere (2),2,258.737060546875,-0.3857666850090027,-40.59123229980469,1054,dyadic_leader
PhoneCollider,1,258.7875061035156,-0.3549562692642212,-40.64466857910156,1054,dyadic_leader
Sphere (2),2,258.8099670410156,-0.3868838846683502,-40.656551361083984,1054,dyadic_leader
PhoneCollider,1,258.82611083984375,-0.35539543628692627,-40.67683410644531,1054,dyadic_leader
thumb_distal,2,258.8589782714844,-0.3552936315536499,-40.68119812011719,1054,dyadic_leader
thumb_distal,1,258.9820861816406,-0.35671472549438477,-40.7745361328125,1054,dyadic_leader
finger_index_0_r,1,259.0535888671875,-0.3906291127204895,-40.80514144897461,1054,dyadic_leader
PhoneCollider,1,259.1133728027344,-0.35883891582489014,-40.86424255371094,1054,dyadic_leader
finger_index_0_r,2,259.14654541015625,-0.39152035117149353,-40.85807418823242,1054,dyadic_leader
PhoneCollider,1,259.20263671875,-0.3602151870727539,-40.91130065917969,1054,dyadic_leader
finger_index_0_r,2,259.234619140625,-0.3929287791252136,-40.90413284301758,1054,dyadic_leader
PhoneCollider,1,259.248046875,-0.3609369993209839,-40.9324951171875,1054,dyadic_leader
finger_index_0_r,2,259.27996826171875,-0.3935556411743164,-40.92515182495117,1054,dyadic_leader
PhoneCollider,1,259.2943420410156,-0.361552357673645,-40.95234680175781,1054,dyadic_leader
Sphere (3),1,260.8238525390625,-0.43137845396995544,-40.840946197509766,1054,dyadic_leader
Sphere (3),1,260.87030029296875,-0.43067941069602966,-40.82278060913086,1054,dyadic_leader
Sphere (3),1,260.9161682128906,-0.42994382977485657,-40.80486297607422,1054,dyadic_leader
PhoneCollider,1,260.9932861328125,-0.3667771816253662,-40.73869323730469,1054,dyadic_leader
Sphere (3),2,261.00738525390625,-0.42872095108032227,-40.76913070678711,1054,dyadic_leader
PhoneCollider,1,261.0848388671875,-0.365802526473999,-40.70240783691406,1054,dyadic_leader
Sphere (2),2,261.1091613769531,-0.39627334475517273,-40.713985443115234,1054,dyadic_leader
PhoneCollider,1,261.13104248046875,-0.36537599563598633,-40.684234619140625,1054,dyadic_leader
Sphere (2),2,261.15533447265625,-0.39598017930984497,-40.695899963378906,1054,dyadic_leader
PhoneCollider,1,261.223388671875,-0.3648710250854492,-40.64817810058594,1054,dyadic_leader
Sphere (2),2,261.2475280761719,-0.395610511302948,-40.66008377075195,1054,dyadic_leader
PhoneCollider,1,261.2702941894531,-0.36469292640686035,-40.629974365234375,1054,dyadic_leader
thumb_distal,1,264.3820495605469,-0.28904640674591064,-37.883140563964844,1054,dyadic_leader
thumb_distal,1,264.4195861816406,-0.2875528037548065,-37.8416862487793,1054,dyadic_leader
thumb_distal,1,264.49432373046875,-0.28511565923690796,-37.759620666503906,1054,dyadic_leader
PhoneCollider,1,264.5058288574219,-0.28829431533813477,-37.653228759765625,1054,dyadic_leader
thumb_distal,2,264.56878662109375,-0.2834978997707367,-37.67814636230469,1054,dyadic_leader
thumb_distal,1,264.6059875488281,-0.2829835116863251,-37.637325286865234,1054,dyadic_leader
DestinationZoneA6,1,265.62109375,-1.573410987854004,-29.97662353515625,1054,dyadic_leader
StartZoneA7,1,272.40234375,-1.7678605318069458,-35.587135314941406,1054,dyadic_leader
Female_063_NoHands,1,271.3976135253906,-0.4067021608352661,-35.45309066772461,1054,dyadic_leader
Female_063_NoHands,1,271.4221496582031,-0.4068758487701416,-35.46126937866211,1054,dyadic_leader
Female_063_NoHands,1,271.4466857910156,-0.4070478677749634,-35.46944808959961,1054,dyadic_leader
Female_063_NoHands,1,271.4712219238281,-0.4072209596633911,-35.477630615234375,1054,dyadic_leader
Female_063_NoHands,1,271.4957580566406,-0.40739285945892334,-35.48581314086914,1054,dyadic_leader
Female_063_NoHands,1,271.49505615234375,-0.4073985815048218,-35.48568344116211,1054,dyadic_leader
PhoneCollider,1,270.6640625,-0.2402278184890747,-34.19087219238281,1054,dyadic_leader
Female_063_NoHands,2,271.4943542480469,-0.4074058532714844,-35.48555374145508,1054,dyadic_leader
PhoneCollider,1,270.6717529296875,-0.2317497730255127,-34.20721435546875,1054,dyadic_leader
Sphere (2),2,270.6445617675781,-0.24613183736801147,-34.23711395263672,1054,dyadic_leader
PhoneCollider,1,270.6700744628906,-0.22751545906066895,-34.211578369140625,1054,dyadic_leader
Sphere (2),2,270.64276123046875,-0.24304884672164917,-34.240562438964844,1054,dyadic_leader
PhoneCollider,1,270.6662292480469,-0.21985113620758057,-34.21922302246094,1054,dyadic_leader
Sphere (2),2,270.63916015625,-0.23745793104171753,-34.24646759033203,1054,dyadic_leader
PhoneCollider,1,270.66253662109375,-0.21302056312561035,-34.2259521484375,1054,dyadic_leader
Sphere (2),2,270.63555908203125,-0.23226913809776306,-34.251705169677734,1054,dyadic_leader
PhoneCollider,1,270.66064453125,-0.2098323106765747,-34.22895812988281,1054,dyadic_leader
Sphere (2),2,270.6337890625,-0.22980746626853943,-34.253971099853516,1054,dyadic_leader
PhoneCollider,1,270.6588439941406,-0.20687484741210938,-34.23170471191406,1054,dyadic_leader
Sphere (2),2,270.6319274902344,-0.22774162888526917,-34.256351470947266,1054,dyadic_leader
PhoneCollider,1,270.6549987792969,-0.20188689231872559,-34.23701477050781,1054,dyadic_leader
Sphere (2),2,270.6282043457031,-0.22381916642189026,-34.26060485839844,1054,dyadic_leader
PhoneCollider,1,270.653076171875,-0.19959676265716553,-34.23951721191406,1054,dyadic_leader
Sphere (2),2,270.62628173828125,-0.22205576300621033,-34.26252365112305,1054,dyadic_leader
PhoneCollider,1,270.6510009765625,-0.19746172428131104,-34.24171447753906,1054,dyadic_leader
Sphere (2),2,270.6244201660156,-0.2203693836927414,-34.26425552368164,1054,dyadic_leader
PhoneCollider,1,270.6490478515625,-0.19545459747314453,-34.243682861328125,1054,dyadic_leader
Sphere (2),2,270.6224365234375,-0.21868732571601868,-34.2657356262207,1054,dyadic_leader
PhoneCollider,1,270.6449890136719,-0.19169890880584717,-34.24705505371094,1054,dyadic_leader
Sphere (2),2,270.61871337890625,-0.2158425748348236,-34.26862716674805,1054,dyadic_leader
PhoneCollider,1,270.6430969238281,-0.1902371644973755,-34.248626708984375,1054,dyadic_leader
Sphere (2),2,270.6169128417969,-0.21467679738998413,-34.2700080871582,1054,dyadic_leader
PhoneCollider,1,270.64117431640625,-0.1888720989227295,-34.25013732910156,1054,dyadic_leader
Sphere (2),2,270.6152038574219,-0.21369025111198425,-34.271121978759766,1054,dyadic_leader
PhoneCollider,1,270.6374816894531,-0.18645286560058594,-34.252716064453125,1054,dyadic_leader
finger_index_0_r,2,270.62432861328125,-0.21111854910850525,-34.29047775268555,1054,dyadic_leader
PhoneCollider,1,270.6355285644531,-0.18526184558868408,-34.253814697265625,1054,dyadic_leader
finger_index_0_r,2,270.6224060058594,-0.21016576886177063,-34.291542053222656,1054,dyadic_leader
PhoneCollider,1,270.6335754394531,-0.18417716026306152,-34.25495910644531,1054,dyadic_leader
Sphere (2),2,270.6078186035156,-0.20958870649337769,-34.275264739990234,1054,dyadic_leader
PhoneCollider,1,270.6316223144531,-0.18291890621185303,-34.25599670410156,1054,dyadic_leader
Sphere (2),2,270.6059265136719,-0.20864692330360413,-34.27618408203125,1054,dyadic_leader
PhoneCollider,1,270.62969970703125,-0.18184220790863037,-34.257049560546875,1054,dyadic_leader
Sphere (2),2,270.604248046875,-0.20794519782066345,-34.277042388916016,1054,dyadic_leader
PhoneCollider,1,270.6279602050781,-0.18098998069763184,-34.25804138183594,1054,dyadic_leader
Sphere (2),2,270.6024475097656,-0.2073184698820114,-34.27802658081055,1054,dyadic_leader
PhoneCollider,1,270.6260681152344,-0.1802060604095459,-34.2591552734375,1054,dyadic_leader
Sphere (2),2,270.60076904296875,-0.20664112269878387,-34.2789306640625,1054,dyadic_leader
PhoneCollider,1,270.62432861328125,-0.17936861515045166,-34.26020812988281,1054,dyadic_leader
Sphere (2),2,270.59906005859375,-0.20580480992794037,-34.27981185913086,1054,dyadic_leader
PhoneCollider,1,270.6225280761719,-0.17838621139526367,-34.26121520996094,1054,dyadic_leader
Sphere (2),2,270.5973815917969,-0.20505954325199127,-34.28072738647461,1054,dyadic_leader
PhoneCollider,1,270.6208190917969,-0.1775062084197998,-34.26225280761719,1054,dyadic_leader
Sphere (2),2,270.5957946777344,-0.20445296168327332,-34.28156280517578,1054,dyadic_leader
PhoneCollider,1,270.619140625,-0.17676711082458496,-34.26322937011719,1054,dyadic_leader
Sphere (2),2,270.59423828125,-0.20376670360565186,-34.28242874145508,1054,dyadic_leader
PhoneCollider,1,270.61590576171875,-0.17521250247955322,-34.265167236328125,1054,dyadic_leader
Sphere (2),2,270.5909729003906,-0.20243898034095764,-34.284122467041016,1054,dyadic_leader
PhoneCollider,1,270.6141662597656,-0.17438507080078125,-34.266143798828125,1054,dyadic_leader
Sphere (2),2,270.5893859863281,-0.2017013132572174,-34.28500747680664,1054,dyadic_leader
