hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
CollisionObject2,2,-88.05426788330078,12.470046997070312,-52.93519592285156,1008,single
CollisionObject2,1,-186.19427490234375,14.307183265686035,-77.13520050048828,1008,single
CollisionObject0,2,-186.22503662109375,5.723772048950195,-77.21533966064453,1008,single
scaffold_base_02_LOD0,2,-49.689029693603516,8.94743537902832,-89.63835906982422,1008,single
scaffold_base_02_LOD0,2,-49.689029693603516,6.312582015991211,-89.63835906982422,1008,single
Lamppost_v1 (83),1,-251.1328582763672,5.902253150939941,-109.7297592163086,1008,single
CollisionObject1,1,-230.0909423828125,8.092222213745117,-84.72499084472656,1008,single
Building_187,2,-305.8082580566406,7.219430446624756,88.78561401367188,1008,single
Broadleaf_Mobile (58),2,-263.29998779296875,1.1571362018585205,-100.4000015258789,1008,single
CollisionObject0,2,-246.6893768310547,5.7673444747924805,-88.83539581298828,1008,single
Lamppost_v1 (76),2,-130.88778686523438,4.602252960205078,-75.46795654296875,1008,single
SmallWall_22,2,-61.41667938232422,-1.328617811203003,-98.8656234741211,1008,single
Body,1,-152.88555908203125,0.6158008575439453,-108.29341125488281,1008,single
Wheel02,2,-183.6810302734375,0.20623157918453217,-118.71450805664062,1008,single
Wheel04,1,-187.12713623046875,-0.2884187698364258,-155.4058074951172,1008,single
CollisionObject1,2,47.20356369018555,0.27921342849731445,-319.7938232421875,1008,single
Graffity_07,2,-190.93893432617188,3.7953643798828125,-170.31175231933594,1008,single
CollisionObject1,2,-195.3730926513672,5.721966743469238,-192.8927764892578,1008,single
CollisionObject2,2,-181.13427734375,11.918610572814941,-199.80519104003906,1008,single
CollisionObject2,1,57.27690505981445,6.679524898529053,-303.607177734375,1008,single
Body,2,-172.063720703125,0.6076393127441406,-125.79718017578125,1008,single
Wheel01,2,-204.4720458984375,0.952181339263916,-115.83615112304688,1008,single
Fence_18,2,-66.31317138671875,-0.8084030151367188,-67.41629028320312,1008,single
scaffold_base_02_LOD0,2,-46.65116500854492,3.687436580657959,-81.3925552368164,1008,single
scaffold_base_02_LOD0,2,-46.643150329589844,1.0725829601287842,-81.39102935791016,1008,single
Lamppost_v1 (72),2,-77.26210021972656,3.2522525787353516,-90.20055389404297,1008,single
scaffold_base_02_LOD0,2,-50.91116714477539,3.687436580657959,-85.54254913330078,1008,single
scaffold_base_02_LOD0,2,-49.68101501464844,1.0725823640823364,-89.63683319091797,1008,single
terrain_W.001,2,-97.56304931640625,-0.5965385437011719,-65.15807342529297,1008,single
Fence_0,2,-124.46095275878906,0.5194005966186523,-55.218387603759766,1008,single
CollisionObject2,2,-21.83216667175293,10.285646438598633,-99.16808319091797,1008,single
Cargo_container_v1_LD2close,2,-173.80999755859375,3.319999933242798,-59.65999984741211,1008,single
barbwire0,2,-167.2870635986328,5.278346538543701,-58.60602569580078,1008,single
barbwire0,1,-161.41624450683594,5.278346538543701,-47.98157501220703,1008,single
W_new_roads.001,2,-97.67276763916016,-0.32413649559020996,-56.82215881347656,1008,single
Wheel01,1,-151.8154296875,0.11158132553100586,-109.17605590820312,1008,single
Garage_235,2,-144.32032775878906,0.29312431812286377,-137.6795654296875,1008,single
scaffold_base_02_LOD0,1,-113.89389038085938,1.9974356889724731,-150.19207763671875,1008,single
scaffold_base_02_LOD0,1,-113.90180206298828,7.237435340881348,-150.19410705566406,1008,single
CollisionObject2,2,-27.63090705871582,8.680047988891602,-169.767578125,1008,single
Wheel03,1,-207.41943359375,0.952181339263916,-115.18679809570312,1008,single
Wheel03,2,-200.79644775390625,0.9087409973144531,-113.63603210449219,1008,single
Wheel02,2,-198.38018798828125,0.9087409973144531,-112.70353698730469,1008,single
body,2,-147.73419189453125,0.5161476135253906,-108.95115661621094,1008,single
Wheel04,2,-151.629150390625,0.11158132553100586,-107.70552062988281,1008,single
Wheel03,1,-154.23724365234375,0.11158132553100586,-107.37509155273438,1008,single
scaffold_base_02_LOD0,2,-42.25515365600586,1.0725829601287842,-77.1194839477539,1008,single
CollisionObject2,2,8.217815399169922,5.090253829956055,11.630897521972656,1008,single
Building_148,2,5.345975875854492,4.824234962463379,21.70568084716797,1008,single
pavement_W_fix.001,1,-84.03986358642578,0.077492356300354,-16.62941551208496,1008,single
Lamppost_v1 (56),1,-72.95771789550781,5.5122528076171875,39.75919723510742,1008,single
Lamppost_v1 (79),1,-171.19625854492188,5.682252883911133,-68.31552124023438,1008,single
Graffity_35,2,-67.96749877929688,6.410026550292969,42.62582015991211,1008,single
CollisionObject2,1,-51.669166564941406,13.891279220581055,55.86613464355469,1008,single
Concrete_fence_v1_s2 (19),2,127.28999328613281,-1.4900000095367432,227.5,1008,single
Lamppost_v1 (81),1,-178.01112365722656,5.492252826690674,-89.15147399902344,1008,single
Lamppost_v1 (70),2,-50.70618438720703,3.982253074645996,-29.149356842041016,1008,single
Body,2,-76.50738525390625,0.2764263153076172,-43.98146438598633,1008,single
CollisionObject1,2,-21.79015350341797,3.834371566772461,-99.06387329101562,1008,single
SmallWall_7,1,-47.73319625854492,-2.104759454727173,-115.55087280273438,1008,single
DestinationTriggerZoneB1,2,46.90400695800781,-4.249917984008789,-131.2541046142578,1008,single
Lamppost_v1 (90),1,-143.5277862548828,5.352252960205078,-54.03953170776367,1008,single
scaffold_base_02_LOD0,1,-114.53040313720703,4.772582054138184,7.317468643188477,1008,single
scaffold_topboard_01_LOD0,1,-109.60569763183594,3.224500894546509,11.221821784973145,1008,single
Fence_22,2,-82.3204345703125,0.5735905170440674,-30.643157958984375,1008,single
Fence_2,2,-69.22421264648438,-0.25250184535980225,-43.78908920288086,1008,single
body,2,-74.29104614257812,0.1212167739868164,-46.922916412353516,1008,single
Body,2,-64.17300415039062,0.08614730834960938,-41.42393112182617,1008,single
Fence_44,2,-70.95661926269531,0.030474364757537842,-39.570068359375,1008,single
scaffold_base_02_LOD0,2,-50.903167724609375,-1.552563190460205,-85.54100799560547,1008,single
Fence_8,2,-135.7939910888672,-0.2856629490852356,-118.6011734008789,1008,single
Lamppost_v1 (141),1,-95.27899932861328,2.8822526931762695,-125.11839294433594,1008,single
CollisionObject1,1,-81.87007141113281,4.468771934509277,-124.52388763427734,1008,single
CollisionObject0,2,-81.78275299072266,2.3366355895996094,-124.70181274414062,1008,single
SmallWall_45,2,-59.92144012451172,-2.9048402309417725,-143.57394409179688,1008,single
CollisionObject0,2,-58.15180969238281,1.6939955949783325,-127.0410385131836,1008,single
Lamppost_v1 (75),1,-114.2939224243164,4.152252674102783,-58.540748596191406,1008,single
CollisionObject1,2,5.049887657165527,1.173283576965332,-198.52883911132812,1008,single
Body,1,-87.16998291015625,-1.5957412719726562,-141.02999877929688,1008,single
Lamppost_v1 (144),2,-46.75003433227539,0.7622528076171875,-176.98721313476562,1008,single
CollisionObject0,2,-27.546436309814453,0.09663581848144531,-169.7522735595703,1008,single
Body,1,-91.80999755859375,-1.3844234943389893,-136.2100067138672,1008,single
CollisionObject1,1,-25.335308074951172,2.2287726402282715,-182.73805236816406,1008,single
Body,1,-51.704559326171875,-2.9931881427764893,-185.58355712890625,1008,single
Lamppost_v1 (146),1,-20.119821548461914,-0.25774717330932617,-210.81259155273438,1008,single
road_green_area.007,2,-36.09870529174805,-3.0584864616394043,-130.0697479248047,1008,single
CollisionObject0,2,12.542871475219727,0.4533348083496094,-128.56121826171875,1008,single
CollisionObject1,2,12.615657806396484,2.5854716300964355,-128.3768768310547,1008,single
Broadleaf_Mobile (218),2,-81.66289520263672,-2.2300000190734863,-124.6959228515625,1008,single
CollisionObject1,2,-10.6517915725708,3.3046913146972656,-108.82257843017578,1008,single
scaffold_base_02_LOD0,2,-37.12300109863281,1.0725823640823364,-102.53530883789062,1008,single
scaffold_base_02_LOD0,2,-11.068827629089355,1.072582483291626,-80.2374496459961,1008,single
scaffold_topboard_01_LOD0,1,-49.49718475341797,2.1496472358703613,-89.82575988769531,1008,single
Wheel02,2,110.80313110351562,-0.040264129638671875,45.956443786621094,1008,single
CollisionObject0,2,241.24398803710938,2.7636749744415283,145.6385955810547,1008,single
scaffold_base_02_LOD0,2,113.90473175048828,0.8082894682884216,54.366111755371094,1008,single
Lamppost_v1 (26),1,83.68951416015625,4.23225212097168,28.06780433654785,1008,single
Lamppost_v1 (27),1,58.75727844238281,3.992253303527832,12.098237991333008,1008,single
scaffold_base_02_LOD0,1,-29.36316680908203,1.9374361038208008,-64.5610122680664,1008,single
scaffold_base_02_LOD0,1,-33.62516784667969,-0.692563533782959,-68.70947265625,1008,single
scaffold_base_02_LOD0,1,-37.91316604614258,1.0725829601287842,-72.8910140991211,1008,single
scaffold_topboard_01_LOD0,1,-33.43624496459961,0.3845006227493286,-68.52565002441406,1008,single
scaffold_topboard_01_LOD0,2,-29.174257278442383,0.3893543481826782,-64.3771743774414,1008,single
scaffold_topboard_01_LOD0,1,-42.066246032714844,-0.4754990339279175,-76.9356460571289,1008,single
Lamppost_v1 (143),1,-77.6400375366211,1.9822527170181274,-150.61721801757812,1008,single
CollisionObject1,2,68.83914947509766,0.13431930541992188,-288.1448669433594,1008,single
CollisionObject0,2,17.194957733154297,-1.5733642578125,-232.0353240966797,1008,single
Wheel04,2,-93.17062377929688,-1.8886425495147705,-135.93994140625,1008,single
CollisionObject1,1,17.267744064331055,0.5587725639343262,-231.85098266601562,1008,single
CollisionObject1,2,57.31891632080078,0.22825002670288086,-303.5029602050781,1008,single
Lamppost_v1 (148),1,-86.17721557617188,1.6622529029846191,-180.60997009277344,1008,single
Lamppost_v1 (132),1,-89.30191040039062,2.0122528076171875,-164.43072509765625,1008,single
Wheel04,1,-73.32525634765625,-4.339773178100586,-232.32716369628906,1008,single
Wheel01,2,-96.490234375,-2.7915077209472656,-186.61080932617188,1008,single
OldCityWall_23,2,-118.14158630371094,-1.2353112697601318,-229.32522583007812,1008,single
Garage_224,2,-114.86041259765625,-1.0277831554412842,-227.77232360839844,1008,single
Graffity_36,1,-53.85881805419922,1.375579833984375,-150.02183532714844,1008,single
CollisionObject2,2,67.88553619384766,7.812719821929932,-155.9592742919922,1008,single
road_green_area.006,1,-25.85146713256836,-4.419575214385986,-169.76007080078125,1008,single
CollisionObject1,2,88.3790054321289,0.5319538116455078,-191.5976104736328,1008,single
Graffity_04,2,47.87879943847656,-0.7181854248046875,-126.21830749511719,1008,single
CollisionObject1,2,72.09772491455078,2.1865086555480957,-126.64705657958984,1008,single
CollisionObject0,2,72.02494049072266,0.05437183380126953,-126.83140563964844,1008,single
Lamppost_v1 (4),2,51.73228073120117,-0.11774730682373047,-125.72917938232422,1008,single
Bench_v1 (8),1,29.995006561279297,-3.1111862659454346,-105.7957992553711,1008,single
finger_index_1_r,1,-26.16299057006836,-2.392474412918091,-145.30213928222656,1008,single
PhoneCollider,1,-26.095306396484375,-2.392244815826416,-145.25538635253906,1008,single
finger_index_1_r,2,-26.05594825744629,-2.3857011795043945,-145.2730712890625,1008,single
PhoneCollider,1,-25.986968994140625,-2.3860011100769043,-145.22621154785156,1008,single
finger_index_1_r,2,-25.947263717651367,-2.379342555999756,-145.24314880371094,1008,single
PhoneCollider,1,-25.879241943359375,-2.3801918029785156,-145.19602966308594,1008,single
finger_middle_1_r,2,-25.837528228759766,-2.4051005840301514,-145.20465087890625,1008,single
PhoneCollider,1,-25.825775146484375,-2.3776659965515137,-145.18109130859375,1008,single
finger_middle_1_r,2,-25.784042358398438,-2.402590751647949,-145.18963623046875,1008,single
PhoneCollider,1,-25.77130126953125,-2.3753714561462402,-145.16552734375,1008,single
finger_middle_1_r,2,-25.729167938232422,-2.4005441665649414,-145.17477416992188,1008,single
PhoneCollider,1,-25.716888427734375,-2.3735876083374023,-145.15013122558594,1008,single
finger_middle_1_r,2,-25.67463493347168,-2.3985753059387207,-145.1603546142578,1008,single
PhoneCollider,1,-25.662506103515625,-2.3719520568847656,-145.13482666015625,1008,single
finger_middle_1_r,2,-25.620372772216797,-2.396574020385742,-145.14608764648438,1008,single
PhoneCollider,1,-25.55316162109375,-2.368706226348877,-145.1042938232422,1008,single
finger_middle_1_r,2,-25.510953903198242,-2.3930728435516357,-145.11805725097656,1008,single
PhoneCollider,1,-25.4434814453125,-2.3676095008850098,-145.0738067626953,1008,single
Sphere (2),2,-25.45798683166504,-2.370958089828491,-145.10821533203125,1008,single
PhoneCollider,1,-25.388397216796875,-2.3672685623168945,-145.05886840820312,1008,single
finger_middle_1_r,2,-25.346467971801758,-2.389626979827881,-145.07688903808594,1008,single
PhoneCollider,1,-25.333099365234375,-2.366899013519287,-145.0436553955078,1008,single
finger_middle_1_r,2,-25.291616439819336,-2.388430118560791,-145.06253051757812,1008,single
PhoneCollider,1,-25.2791748046875,-2.366669178009033,-145.02816772460938,1008,single
finger_index_1_r,1,-24.97416114807129,-2.3498024940490723,-144.9736328125,1008,single
finger_index_1_r,1,-24.92081642150879,-2.3494369983673096,-144.9590606689453,1008,single
PhoneCollider,2,-24.956512451171875,-2.363175868988037,-144.93881225585938,1008,single
Sphere (2),1,-24.866127014160156,-2.363530397415161,-144.94346618652344,1008,single
PhoneCollider,2,-24.84893798828125,-2.3626747131347656,-144.9091339111328,1008,single
thumb_distal,1,-24.820188522338867,-2.3126254081726074,-144.9409942626953,1008,single
PhoneCollider,2,-24.795257568359375,-2.3622608184814453,-144.89463806152344,1008,single
thumb_distal,1,-24.765939712524414,-2.3129587173461914,-144.9273223876953,1008,single
PhoneCollider,2,-24.74169921875,-2.361943483352661,-144.8797149658203,1008,single
thumb_distal,1,-24.711402893066406,-2.3136723041534424,-144.9141845703125,1008,single
PhoneCollider,2,-24.6881103515625,-2.361560821533203,-144.86520385742188,1008,single
thumb_distal,1,-24.65669059753418,-2.315033197402954,-144.9015655517578,1008,single
PhoneCollider,2,-24.6348876953125,-2.3613102436065674,-144.85055541992188,1008,single
PhoneCollider,1,-24.581512451171875,-2.361313581466675,-144.83590698242188,1008,single
finger_index_0_r,2,-24.576091766357422,-2.366105079650879,-144.8796844482422,1008,single
Sphere (2),1,-24.488346099853516,-2.367769956588745,-144.8428955078125,1008,single
PhoneCollider,2,-24.476409912109375,-2.360891819000244,-144.8069610595703,1008,single
Sphere (2),1,-24.379013061523438,-2.369368553161621,-144.812744140625,1008,single
PhoneCollider,2,-24.370086669921875,-2.3601808547973633,-144.77699279785156,1008,single
Sphere (2),1,-24.325422286987305,-2.370363712310791,-144.79762268066406,1008,single
PhoneCollider,2,-24.317352294921875,-2.360184669494629,-144.76199340820312,1008,single
PhoneCollider,1,-24.211639404296875,-2.3607494831085205,-144.73150634765625,1008,single
Sphere (2),2,-24.218103408813477,-2.3728673458099365,-144.76693725585938,1008,single
Sphere (2),1,-24.164264678955078,-2.373645782470703,-144.75149536132812,1008,single
PhoneCollider,2,-24.15869140625,-2.361271381378174,-144.71621704101562,1008,single
Sphere (2),1,-24.110694885253906,-2.3744378089904785,-144.73599243164062,1008,single
PhoneCollider,2,-24.105712890625,-2.3612141609191895,-144.70065307617188,1008,single
Sphere (2),1,-24.057172775268555,-2.375143051147461,-144.72161865234375,1008,single
PhoneCollider,2,-24.052886962890625,-2.3611552715301514,-144.68582153320312,1008,single
Sphere (2),1,-24.002920150756836,-2.3762199878692627,-144.70692443847656,1008,single
PhoneCollider,2,-23.9996337890625,-2.3611292839050293,-144.67169189453125,1008,single
Sphere (2),1,-23.94841766357422,-2.3774659633636475,-144.6919708251953,1008,single
Sphere (3),2,-23.97340965270996,-2.406113862991333,-144.697021484375,1008,single
Sphere (3),1,-23.92015266418457,-2.402557849884033,-144.68209838867188,1008,single
Sphere (2),2,-23.895057678222656,-2.37397837638855,-144.67718505859375,1008,single
Sphere (2),1,-23.840087890625,-2.365715980529785,-144.6619873046875,1008,single
Sphere (3),2,-23.865236282348633,-2.394273281097412,-144.666748046875,1008,single
Sphere (2),1,-23.78597068786621,-2.35731840133667,-144.6468505859375,1008,single
Sphere (3),2,-23.81110954284668,-2.3859140872955322,-144.6514129638672,1008,single
Sphere (3),1,-23.70609474182129,-2.368460178375244,-144.62277221679688,1008,single
Sphere (2),2,-23.68109130859375,-2.3396971225738525,-144.61854553222656,1008,single
Sphere (3),1,-23.597936630249023,-2.3508434295654297,-144.59295654296875,1008,single
Sphere (2),2,-23.573156356811523,-2.3218507766723633,-144.58901977539062,1008,single
Sphere (3),1,-23.490901947021484,-2.385929584503174,-144.56288146972656,1008,single
Sphere (2),2,-23.46632194519043,-2.356726884841919,-144.55918884277344,1008,single
Sphere (2),1,-23.35947608947754,-2.3547825813293457,-144.52975463867188,1008,single
Sphere (2),1,-23.252681732177734,-2.3530173301696777,-144.50006103515625,1008,single
Sphere (2),1,-23.19971466064453,-2.352083206176758,-144.485107421875,1008,single
Sphere (2),1,-23.14541244506836,-2.351128339767456,-144.47003173828125,1008,single
Sphere (3),1,-23.009544372558594,-2.378326416015625,-144.42832946777344,1008,single
Sphere (2),2,-22.985820770263672,-2.3483338356018066,-144.42564392089844,1008,single
Sphere (2),1,-22.879247665405273,-2.3466317653656006,-144.39627075195312,1008,single
Sphere (3),2,-22.902769088745117,-2.376803398132324,-144.39883422851562,1008,single
Sphere (2),1,-22.826135635375977,-2.3456273078918457,-144.3817138671875,1008,single
Sphere (3),2,-22.849576950073242,-2.3758795261383057,-144.38426208496094,1008,single
Sphere (3),1,-22.7426700592041,-2.37422513961792,-144.35476684570312,1008,single
Sphere (2),2,-22.719377517700195,-2.343839406967163,-144.3522186279297,1008,single
Sphere (3),1,-22.68953514099121,-2.3734958171844482,-144.33963012695312,1008,single
Sphere (2),2,-22.666379928588867,-2.343043327331543,-144.3370819091797,1008,single
Sphere (2),1,-22.612808227539062,-2.3423023223876953,-144.32229614257812,1008,single
Sphere (3),2,-22.635862350463867,-2.3728225231170654,-144.3248748779297,1008,single
Sphere (2),1,-22.560108184814453,-2.3417322635650635,-144.30722045898438,1008,single
Sphere (3),2,-22.583049774169922,-2.3723366260528564,-144.30982971191406,1008,single
Sphere (2),1,-22.506587982177734,-2.3411784172058105,-144.29209899902344,1008,single
Sphere (3),2,-22.529436111450195,-2.371852159500122,-144.2947235107422,1008,single
Sphere (2),1,-22.400564193725586,-2.3401668071746826,-144.26214599609375,1008,single
Sphere (3),2,-22.423242568969727,-2.370983839035034,-144.26483154296875,1008,single
PhoneCollider,1,-22.352752685546875,-2.314859390258789,-144.21859741210938,1008,single
Sphere (2),2,-22.347007751464844,-2.33978533744812,-144.24713134765625,1008,single
Sphere (2),1,-22.29366111755371,-2.3396503925323486,-144.23204040527344,1008,single
Sphere (3),2,-22.31614875793457,-2.370598316192627,-144.23464965820312,1008,single
PhoneCollider,1,-22.19329833984375,-2.3111960887908936,-144.17369079589844,1008,single
Sphere (2),2,-22.18707847595215,-2.33634614944458,-144.20213317871094,1008,single
Sphere (2),1,-22.133880615234375,-2.33386492729187,-144.1874237060547,1008,single
finger_index_0_r,2,-22.11313819885254,-2.334857225418091,-144.18240356445312,1008,single
Sphere (2),1,-22.02696418762207,-2.3288633823394775,-144.15869140625,1008,single
PhoneCollider,1,-21.979339599609375,-2.300957441329956,-144.11602783203125,1008,single
Sphere (2),2,-21.9727783203125,-2.3264548778533936,-144.14422607421875,1008,single
CollisionObject1,2,120.00550842285156,2.1865081787109375,-112.39493560791016,1008,single
Bench_v1 (4),1,41.95024871826172,-4.301186561584473,-147.490966796875,1008,single
DestinationZoneB1,1,47.24165344238281,-4.51707649230957,-133.60617065429688,1008,single
StartZoneB2,1,54.18821716308594,-4.5093536376953125,-131.3647003173828,1008,single
PhoneCollider,1,269.43280029296875,-0.1781037449836731,-34.95799255371094,1008,single
finger_middle_0_r,2,269.4312438964844,-0.21279104053974152,-34.991737365722656,1008,single
PhoneCollider,1,269.4522705078125,-0.1790197491645813,-35.01030731201172,1008,single
finger_middle_0_r,2,269.4504089355469,-0.2076471745967865,-35.03673553466797,1008,single
PhoneCollider,1,269.46514892578125,-0.17320185899734497,-35.056427001953125,1008,single
finger_middle_0_r,2,269.4674072265625,-0.2116326540708542,-35.09224319458008,1008,single
PhoneCollider,1,269.4990234375,-0.18049758672714233,-35.16632080078125,1008,single
finger_middle_0_r,2,269.4996643066406,-0.21635283529758453,-35.20097351074219,1008,single
PhoneCollider,1,269.51495361328125,-0.1828039288520813,-35.22081756591797,1008,single
finger_middle_0_r,2,269.5143127441406,-0.218123197555542,-35.255210876464844,1008,single
PhoneCollider,1,269.5433349609375,-0.186617910861969,-35.32849884033203,1008,single
finger_middle_0_r,2,269.5419921875,-0.22146978974342346,-35.36288833618164,1008,single
PhoneCollider,1,269.55609130859375,-0.18826967477798462,-35.382896423339844,1008,single
finger_middle_0_r,2,269.5545349121094,-0.22297829389572144,-35.417213439941406,1008,single
PhoneCollider,1,269.5767822265625,-0.19125598669052124,-35.49168395996094,1008,single
finger_index_0_r,2,269.5618896484375,-0.20676353573799133,-35.53117370605469,1008,single
PhoneCollider,1,269.586669921875,-0.19274777173995972,-35.54646301269531,1008,single
finger_middle_0_r,2,269.5842590332031,-0.22715319693088531,-35.5805549621582,1008,single
PhoneCollider,1,269.6024169921875,-0.19547170400619507,-35.65632629394531,1008,single
finger_middle_0_r,2,269.59979248046875,-0.23000682890415192,-35.69078826904297,1008,single
PhoneCollider,1,269.61492919921875,-0.19826072454452515,-35.766624450683594,1008,single
finger_middle_0_r,2,269.6124267578125,-0.23274363577365875,-35.800899505615234,1008,single
PhoneCollider,1,269.6197509765625,-0.19971102476119995,-35.82196807861328,1008,single
finger_middle_0_r,2,269.6170349121094,-0.2341565638780594,-35.8562126159668,1008,single
PhoneCollider,1,269.6241455078125,-0.2011379599571228,-35.87745666503906,1008,single
finger_middle_0_r,2,269.6213684082031,-0.23560111224651337,-35.911556243896484,1008,single
PhoneCollider,1,269.6268310546875,-0.20255595445632935,-35.933013916015625,1008,single
finger_middle_0_r,2,269.62396240234375,-0.23700198531150818,-35.96721649169922,1008,single
PhoneCollider,1,269.62860107421875,-0.20393401384353638,-35.98854064941406,1008,single
finger_middle_0_r,2,269.6257629394531,-0.2383899837732315,-36.02280807495117,1008,single
PhoneCollider,1,269.62921142578125,-0.20535022020339966,-36.044639587402344,1008,single
finger_middle_0_r,2,269.62615966796875,-0.23980452120304108,-36.0788688659668,1008,single
PhoneCollider,1,269.6240234375,-0.20808809995651245,-36.15544128417969,1008,single
finger_middle_0_r,2,269.6208190917969,-0.24246394634246826,-36.18968200683594,1008,single
PhoneCollider,1,269.6192626953125,-0.20838695764541626,-36.21074676513672,1008,single
Sphere (2),2,269.5919494628906,-0.22757625579833984,-36.23186492919922,1008,single
PhoneCollider,1,269.6046142578125,-0.20906752347946167,-36.32127380371094,1008,single
Sphere (2),2,269.57720947265625,-0.22829154133796692,-36.342254638671875,1008,single
PhoneCollider,1,269.58331298828125,-0.20984095335006714,-36.43122100830078,1008,single
Sphere (2),2,269.5556945800781,-0.2291037142276764,-36.45206069946289,1008,single
PhoneCollider,1,269.57098388671875,-0.2102232575416565,-36.48566436767578,1008,single
Sphere (2),2,269.5431823730469,-0.22952628135681152,-36.50639343261719,1008,single
PhoneCollider,1,269.5572509765625,-0.21060556173324585,-36.540122985839844,1008,single
Sphere (2),2,269.5292663574219,-0.2299380600452423,-36.56075668334961,1008,single
PhoneCollider,1,269.54278564453125,-0.2109939455986023,-36.59441375732422,1008,single
Sphere (2),2,269.514892578125,-0.23026052117347717,-36.61501693725586,1008,single
PhoneCollider,1,269.52789306640625,-0.211306631565094,-36.648353576660156,1008,single
Sphere (2),2,269.4998779296875,-0.23060646653175354,-36.66877746582031,1008,single
PhoneCollider,1,269.51263427734375,-0.211636483669281,-36.701812744140625,1008,single
Sphere (2),2,269.48455810546875,-0.2309194803237915,-36.7222900390625,1008,single
PhoneCollider,1,269.48004150390625,-0.21230894327163696,-36.80915069580078,1008,single
Sphere (2),2,269.45184326171875,-0.23163020610809326,-36.82929992675781,1008,single
PhoneCollider,1,269.4632568359375,-0.21264511346817017,-36.862648010253906,1008,single
Sphere (2),2,269.43487548828125,-0.23196262121200562,-36.88275146484375,1008,single
PhoneCollider,1,269.44586181640625,-0.21297651529312134,-36.916595458984375,1008,single
Sphere (2),2,269.4175720214844,-0.2324003279209137,-36.93656921386719,1008,single
PhoneCollider,1,269.42919921875,-0.21339088678359985,-36.96917724609375,1008,single
Sphere (2),2,269.4005126953125,-0.23274314403533936,-36.98912811279297,1008,single
PhoneCollider,1,269.4110107421875,-0.21373778581619263,-37.02238464355469,1008,single
Sphere (2),2,269.3822937011719,-0.23313689231872559,-37.042179107666016,1008,single
PhoneCollider,1,269.37396240234375,-0.2145863175392151,-37.12909698486328,1008,single
Sphere (2),2,269.3449401855469,-0.23396578431129456,-37.14861297607422,1008,single
PhoneCollider,1,269.3355712890625,-0.21550196409225464,-37.23454284667969,1008,single
Sphere (2),2,269.30633544921875,-0.23477226495742798,-37.25394821166992,1008,single
PhoneCollider,1,269.296142578125,-0.21631509065628052,-37.34022521972656,1008,single
Sphere (2),2,269.2664794921875,-0.23557856678962708,-37.35927200317383,1008,single
PhoneCollider,1,269.2552490234375,-0.216999351978302,-37.445045471191406,1008,single
Sphere (2),2,269.2253112792969,-0.2362813651561737,-37.463897705078125,1008,single
PhoneCollider,1,269.23431396484375,-0.2174171805381775,-37.49749755859375,1008,single
Sphere (2),2,269.2042236328125,-0.2366730272769928,-37.5162239074707,1008,single
PhoneCollider,1,269.21270751953125,-0.21779078245162964,-37.550071716308594,1008,single
Sphere (2),2,269.18243408203125,-0.23714840412139893,-37.56861114501953,1008,single
PhoneCollider,1,269.191162109375,-0.21824032068252563,-37.602806091308594,1008,single
Sphere (2),2,269.1606140136719,-0.2376655638217926,-37.62116622924805,1008,single
PhoneCollider,1,269.1468505859375,-0.219310462474823,-37.70673370361328,1008,single
Sphere (2),2,269.1159362792969,-0.238895446062088,-37.724632263183594,1008,single
PhoneCollider,1,269.12396240234375,-0.21987539529800415,-37.75877380371094,1008,single
Sphere (2),2,269.0928039550781,-0.23944181203842163,-37.77643966674805,1008,single
PhoneCollider,1,269.100341796875,-0.22038620710372925,-37.81083679199219,1008,single
Sphere (2),2,269.069091796875,-0.23998135328292847,-37.82822799682617,1008,single
PhoneCollider,1,269.07666015625,-0.22089391946792603,-37.862327575683594,1008,single
Sphere (2),2,269.0454406738281,-0.24052205681800842,-37.87940979003906,1008,single
PhoneCollider,1,269.05303955078125,-0.22143524885177612,-37.913597106933594,1008,single
Sphere (2),2,269.0215148925781,-0.24108600616455078,-37.9305305480957,1008,single
PhoneCollider,1,269.02862548828125,-0.2219575047492981,-37.9649658203125,1008,single
Sphere (2),2,268.9969177246094,-0.24161085486412048,-37.981605529785156,1008,single
PhoneCollider,1,269.00408935546875,-0.22245901823043823,-38.01628112792969,1008,single
Sphere (2),2,268.9721984863281,-0.2420714795589447,-38.032615661621094,1008,single
PhoneCollider,1,268.97802734375,-0.22292357683181763,-38.066627502441406,1008,single
Sphere (2),2,268.9461975097656,-0.24253588914871216,-38.082740783691406,1008,single
PhoneCollider,1,268.9505615234375,-0.22335368394851685,-38.11662292480469,1008,single
Sphere (2),2,268.9186096191406,-0.24304547905921936,-38.13242721557617,1008,single
PhoneCollider,1,268.89208984375,-0.22420638799667358,-38.21412658691406,1008,single
Sphere (2),2,268.8597412109375,-0.2439720630645752,-38.229331970214844,1008,single
PhoneCollider,1,268.86083984375,-0.224742591381073,-38.26160430908203,1008,single
Sphere (2),2,268.8282470703125,-0.24450916051864624,-38.27641677856445,1008,single
PhoneCollider,1,268.7940673828125,-0.22627025842666626,-38.354713439941406,1008,single
Sphere (2),2,268.7612609863281,-0.2462206482887268,-38.368865966796875,1008,single
